Protein_ID,Study_ID,Tissue_Compartment,Gene_Symbol,Abundance_Young,Abundance_Old,Zscore_Delta
P06797,Schuler_2021,Skeletal_muscle_Soleus,Ctsl,14.956904949714284,14.880652167428567,0.013171183542046029
P06797,Schuler_2021,Skeletal_muscle_TA,Ctsl,15.145914762552556,15.126380063255265,0.013171183542046029
P06797,Tsumagari_2023,Cortex,Ctsl,21.281449740068453,21.36140927259177,0.013171183542046029
P06797,Tsumagari_2023,Hippocampus,Ctsl,27.67407062170647,27.819305979281637,0.013171183542046029
P06909,Schuler_2021,Skeletal_muscle_EDL,Cfh,14.154230064000005,14.13381148366907,-0.0059992136010749994
P06909,Schuler_2021,Skeletal_muscle_Gastrocnemius,Cfh,14.16656861021587,14.270802877409519,-0.0059992136010749994
P06909,Schuler_2021,Skeletal_muscle_Soleus,Cfh,14.956904949714284,14.880652167428567,-0.0059992136010749994
P06909,Schuler_2021,Skeletal_muscle_TA,Cfh,15.145914762552556,15.126380063255265,-0.0059992136010749994
P07091,Angelidis_2019,Lung,S100A4,29.276972411347536,29.476609785628018,0.03324962336571843
P07091,Tsumagari_2023,Cortex,S100a4,21.281449740068453,21.36140927259177,0.03324962336571843
P07091,Tsumagari_2023,Hippocampus,S100a4,27.67407062170647,27.819305979281637,0.03324962336571843
P07093,LiDermis_2021,Skin dermis,SERPINE2,9.661009976068373,,0.36100708237577867
P07093,Santinha_2024_Human,Native_Tissue,SERPINE2,15.319198015192645,15.55411428127372,0.36100708237577867
P07093,Tam_2020,IAF,SERPINE2,28.814746572327024,28.608295923423434,0.36100708237577867
P07093,Tam_2020,NP,SERPINE2,29.02678353994492,28.759537454545445,0.36100708237577867
P07093,Tam_2020,OAF,SERPINE2,28.615860627245596,27.945813517082968,0.36100708237577867
P07099,Randles_2021,Glomerular,EPHX1,13.054404516831411,13.228700304622132,0.9846458520422735
P07099,Randles_2021,Tubulointerstitial,EPHX1,13.322051790494571,13.592348455958708,0.9846458520422735
P07148,Randles_2021,Glomerular,FABP1,13.054404516831411,13.228700304622132,0.9846458520422735
P07148,Randles_2021,Tubulointerstitial,FABP1,13.322051790494571,13.592348455958708,0.9846458520422735
P07195,Randles_2021,Glomerular,LDHB,13.054404516831411,13.228700304622132,0.9846458520422735
P07195,Randles_2021,Tubulointerstitial,LDHB,13.322051790494571,13.592348455958708,0.9846458520422735
P07196,Randles_2021,Glomerular,NEFL,13.054404516831411,13.228700304622132,0.9846458520422735
P07196,Randles_2021,Tubulointerstitial,NEFL,13.322051790494571,13.592348455958708,0.9846458520422735
P07205,Randles_2021,Glomerular,PGK2,13.054404516831411,13.228700304622132,0.9846458520422735
P07205,Randles_2021,Tubulointerstitial,PGK2,13.322051790494571,13.592348455958708,0.9846458520422735
P07214,Dipali_2023,Ovary,SPARC,19.081354596065317,19.135263626994472,0.025031493159791827
P07214,Santinha_2024_Mouse_NT,Native_Tissue,Sparc,15.319198015192645,15.55411428127372,0.025031493159791827
P07214,Schuler_2021,Skeletal_muscle_EDL,Sparc,14.154230064000005,14.13381148366907,0.025031493159791827
P07214,Schuler_2021,Skeletal_muscle_Gastrocnemius,Sparc,14.16656861021587,14.270802877409519,0.025031493159791827
P07214,Schuler_2021,Skeletal_muscle_Soleus,Sparc,14.956904949714284,14.880652167428567,0.025031493159791827
P07214,Schuler_2021,Skeletal_muscle_TA,Sparc,15.145914762552556,15.126380063255265,0.025031493159791827
P07237,Randles_2021,Glomerular,P4HB,13.054404516831411,13.228700304622132,0.9846458520422735
P07237,Randles_2021,Tubulointerstitial,P4HB,13.322051790494571,13.592348455958708,0.9846458520422735
P07305,Randles_2021,Glomerular,H1F0,13.054404516831411,13.228700304622132,0.9846458520422735
P07305,Randles_2021,Tubulointerstitial,H1F0,13.322051790494571,13.592348455958708,0.9846458520422735
P07309,Schuler_2021,Skeletal_muscle_EDL,Ttr,14.154230064000005,14.13381148366907,-0.0059992136010749994
P07309,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ttr,14.16656861021587,14.270802877409519,-0.0059992136010749994
P07309,Schuler_2021,Skeletal_muscle_Soleus,Ttr,14.956904949714284,14.880652167428567,-0.0059992136010749994
P07309,Schuler_2021,Skeletal_muscle_TA,Ttr,15.145914762552556,15.126380063255265,-0.0059992136010749994
P07310,Schuler_2021,Skeletal_muscle_EDL,Ckm,14.154230064000005,14.13381148366907,-0.0059992136010749994
P07310,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ckm,14.16656861021587,14.270802877409519,-0.0059992136010749994
P07310,Schuler_2021,Skeletal_muscle_Soleus,Ckm,14.956904949714284,14.880652167428567,-0.0059992136010749994
P07310,Schuler_2021,Skeletal_muscle_TA,Ckm,15.145914762552556,15.126380063255265,-0.0059992136010749994
P07339,LiDermis_2021,Skin dermis,CTSD,9.661009976068373,10.121803706833997,-0.007640556719152075
P07339,Ouni_2022,Cortex,CTSD,21.281449740068453,21.36140927259177,-0.007640556719152075
P07339,Santinha_2024_Human,Native_Tissue,CTSD,15.319198015192645,15.55411428127372,-0.007640556719152075
P07339,Tam_2020,IAF,CTSD,28.814746572327024,28.608295923423434,-0.007640556719152075
P07339,Tam_2020,NP,CTSD,29.02678353994492,28.759537454545445,-0.007640556719152075
P07339,Tam_2020,OAF,CTSD,28.615860627245596,27.945813517082968,-0.007640556719152075
P07355,LiDermis_2021,Skin dermis,ANXA2,9.661009976068373,10.121803706833997,0.04522864599367281
P07355,Ouni_2022,Cortex,ANXA2,21.281449740068453,21.36140927259177,0.04522864599367281
P07355,Santinha_2024_Human,Native_Tissue,ANXA2,15.319198015192645,15.55411428127372,0.04522864599367281
P07355;A6NMY6,Tam_2020,IAF,ANXA2;ANXA2P2,28.814746572327024,28.608295923423434,-1.1253498725861113
P07355;A6NMY6,Tam_2020,NP,ANXA2;ANXA2P2,29.02678353994492,28.759537454545445,-1.1253498725861113
P07355;A6NMY6,Tam_2020,OAF,ANXA2;ANXA2P2,28.615860627245596,27.945813517082968,-1.1253498725861113
P07356,Angelidis_2019,Lung,ANXA2,29.276972411347536,29.476609785628018,0.015402911622022931
P07356,Dipali_2023,Ovary,ANXA2,19.081354596065317,19.135263626994472,0.015402911622022931
P07356,Santinha_2024_Mouse_DT,Decellularized_Tissue,Anxa2,16.654249647035684,16.81949976298391,0.015402911622022931
P07356,Santinha_2024_Mouse_NT,Native_Tissue,Anxa2,15.319198015192645,15.55411428127372,0.015402911622022931
P07356,Schuler_2021,Skeletal_muscle_EDL,Anxa2,14.154230064000005,14.13381148366907,0.015402911622022931
P07356,Schuler_2021,Skeletal_muscle_Gastrocnemius,Anxa2,14.16656861021587,14.270802877409519,0.015402911622022931
P07356,Schuler_2021,Skeletal_muscle_Soleus,Anxa2,14.956904949714284,14.880652167428567,0.015402911622022931
P07356,Schuler_2021,Skeletal_muscle_TA,Anxa2,15.145914762552556,15.126380063255265,0.015402911622022931
P07356,Tsumagari_2023,Cortex,Anxa2,21.281449740068453,21.36140927259177,0.015402911622022931
P07356,Tsumagari_2023,Hippocampus,Anxa2,27.67407062170647,27.819305979281637,0.015402911622022931
P07357,Randles_2021,Glomerular,C8A,13.054404516831411,13.228700304622132,0.9846458520422735
P07357,Randles_2021,Tubulointerstitial,C8A,13.322051790494571,13.592348455958708,0.9846458520422735
P07360,Randles_2021,Glomerular,C8G,13.054404516831411,13.228700304622132,0.9846458520422735
P07360,Randles_2021,Tubulointerstitial,C8G,13.322051790494571,13.592348455958708,0.9846458520422735
P07384,Randles_2021,Glomerular,CAPN1,13.054404516831411,13.228700304622132,0.9846458520422735
P07384,Randles_2021,Tubulointerstitial,CAPN1,13.322051790494571,13.592348455958708,0.9846458520422735
P07451,Randles_2021,Glomerular,CA3,13.054404516831411,13.228700304622132,0.9846458520422735
P07451,Randles_2021,Tubulointerstitial,CA3,13.322051790494571,13.592348455958708,0.9846458520422735
P07585,LiDermis_2021,Skin dermis,DCN,9.661009976068373,10.121803706833997,0.0012087633490892827
P07585,Ouni_2022,Cortex,DCN,21.281449740068453,21.36140927259177,0.0012087633490892827
P07585,Randles_2021,Glomerular,DCN,13.054404516831411,13.228700304622132,0.0012087633490892827
P07585,Randles_2021,Tubulointerstitial,DCN,13.322051790494571,13.592348455958708,0.0012087633490892827
P07585,Santinha_2024_Human,Native_Tissue,DCN,15.319198015192645,15.55411428127372,0.0012087633490892827
P07585,Tam_2020,IAF,DCN,28.814746572327024,28.608295923423434,0.0012087633490892827
P07585,Tam_2020,NP,DCN,29.02678353994492,28.759537454545445,0.0012087633490892827
P07585,Tam_2020,OAF,DCN,28.615860627245596,27.945813517082968,0.0012087633490892827
P07602,Randles_2021,Glomerular,PSAP,13.054404516831411,13.228700304622132,0.9846458520422735
P07602,Randles_2021,Tubulointerstitial,PSAP,13.322051790494571,13.592348455958708,0.9846458520422735
P07711,Tam_2020,OAF,,,27.945813517082968,
P07724,Schuler_2021,Skeletal_muscle_EDL,Alb,14.154230064000005,14.13381148366907,-0.0059992136010749994
P07724,Schuler_2021,Skeletal_muscle_Gastrocnemius,Alb,14.16656861021587,14.270802877409519,-0.0059992136010749994
P07724,Schuler_2021,Skeletal_muscle_Soleus,Alb,14.956904949714284,14.880652167428567,-0.0059992136010749994
P07724,Schuler_2021,Skeletal_muscle_TA,Alb,15.145914762552556,15.126380063255265,-0.0059992136010749994
P07737,Randles_2021,Glomerular,PFN1,13.054404516831411,13.228700304622132,0.9846458520422735
P07737,Randles_2021,Tubulointerstitial,PFN1,13.322051790494571,13.592348455958708,0.9846458520422735
P07741,Randles_2021,Glomerular,APRT,13.054404516831411,13.228700304622132,0.9846458520422735
P07741,Randles_2021,Tubulointerstitial,APRT,13.322051790494571,13.592348455958708,0.9846458520422735
P07758,Angelidis_2019,Lung,SERPINA1A,29.276972411347536,29.476609785628018,0.009916805534008
P07758,Santinha_2024_Mouse_DT,Decellularized_Tissue,Serpina1a,16.654249647035684,16.81949976298391,0.009916805534008
P07758,Schuler_2021,Skeletal_muscle_EDL,Serpina1a,14.154230064000005,14.13381148366907,0.009916805534008
P07758,Schuler_2021,Skeletal_muscle_Gastrocnemius,Serpina1a,14.16656861021587,14.270802877409519,0.009916805534008
P07758,Schuler_2021,Skeletal_muscle_Soleus,Serpina1a,14.956904949714284,14.880652167428567,0.009916805534008
P07758,Schuler_2021,Skeletal_muscle_TA,Serpina1a,15.145914762552556,15.126380063255265,0.009916805534008
P07759,Dipali_2023,Ovary,SERPINA3K,19.081354596065317,19.135263626994472,0.08127728485686374
P07759,Santinha_2024_Mouse_DT,Decellularized_Tissue,Serpina3k,16.654249647035684,16.81949976298391,0.08127728485686374
P07759,Santinha_2024_Mouse_NT,Native_Tissue,Serpina3k,15.319198015192645,15.55411428127372,0.08127728485686374
P07814,Randles_2021,Glomerular,EPRS,13.054404516831411,13.228700304622132,0.9846458520422735
P07814,Randles_2021,Tubulointerstitial,EPRS,13.322051790494571,13.592348455958708,0.9846458520422735
P07858,LiDermis_2021,Skin dermis,CTSB,9.661009976068373,10.121803706833997,-5.767546020061641e-05
P07858,Randles_2021,Glomerular,CTSB,13.054404516831411,13.228700304622132,-5.767546020061641e-05
P07858,Randles_2021,Tubulointerstitial,CTSB,13.322051790494571,13.592348455958708,-5.767546020061641e-05
P07858,Santinha_2024_Human,Native_Tissue,CTSB,15.319198015192645,15.55411428127372,-5.767546020061641e-05
P07858,Tam_2020,IAF,CTSB,28.814746572327024,28.608295923423434,-5.767546020061641e-05
P07858,Tam_2020,NP,CTSB,29.02678353994492,28.759537454545445,-5.767546020061641e-05
P07858,Tam_2020,OAF,CTSB,28.615860627245596,27.945813517082968,-5.767546020061641e-05
P07900,Randles_2021,Glomerular,HSP90AA1,13.054404516831411,13.228700304622132,0.9846458520422735
P07900,Randles_2021,Tubulointerstitial,HSP90AA1,13.322051790494571,13.592348455958708,0.9846458520422735
P07911,Randles_2021,Glomerular,UMOD,13.054404516831411,13.228700304622132,0.9846458520422735
P07911,Randles_2021,Tubulointerstitial,UMOD,13.322051790494571,13.592348455958708,0.9846458520422735
P07942,LiDermis_2021,Skin dermis,LAMB1,9.661009976068373,10.121803706833997,0.0012087633490892827
P07942,Ouni_2022,Cortex,LAMB1,21.281449740068453,21.36140927259177,0.0012087633490892827
P07942,Randles_2021,Glomerular,LAMB1,13.054404516831411,13.228700304622132,0.0012087633490892827
P07942,Randles_2021,Tubulointerstitial,LAMB1,13.322051790494571,13.592348455958708,0.0012087633490892827
P07942,Santinha_2024_Human,Native_Tissue,LAMB1,15.319198015192645,15.55411428127372,0.0012087633490892827
P07942,Tam_2020,IAF,LAMB1,28.814746572327024,28.608295923423434,0.0012087633490892827
P07942,Tam_2020,NP,LAMB1,29.02678353994492,28.759537454545445,0.0012087633490892827
P07942,Tam_2020,OAF,LAMB1,28.615860627245596,27.945813517082968,0.0012087633490892827
P07954,Randles_2021,Glomerular,FH,13.054404516831411,13.228700304622132,0.9846458520422735
P07954,Randles_2021,Tubulointerstitial,FH,13.322051790494571,13.592348455958708,0.9846458520422735
P07988,Tam_2020,OAF,,,27.945813517082968,
P07996,Ouni_2022,Cortex,THBS1,21.281449740068453,21.36140927259177,-0.027658079351057196
P07996,Santinha_2024_Human,Native_Tissue,THBS1,15.319198015192645,15.55411428127372,-0.027658079351057196
P07996,Tam_2020,IAF,THBS1,28.814746572327024,28.608295923423434,-0.027658079351057196
P07996,Tam_2020,NP,THBS1,29.02678353994492,28.759537454545445,-0.027658079351057196
P07996,Tam_2020,OAF,THBS1,28.615860627245596,27.945813517082968,-0.027658079351057196
P08113,Schuler_2021,Skeletal_muscle_EDL,Hsp90b1,14.154230064000005,14.13381148366907,-0.0059992136010749994
P08113,Schuler_2021,Skeletal_muscle_Gastrocnemius,Hsp90b1,14.16656861021587,14.270802877409519,-0.0059992136010749994
P08113,Schuler_2021,Skeletal_muscle_Soleus,Hsp90b1,14.956904949714284,14.880652167428567,-0.0059992136010749994
P08113,Schuler_2021,Skeletal_muscle_TA,Hsp90b1,15.145914762552556,15.126380063255265,-0.0059992136010749994
P08121,Angelidis_2019,Lung,COL3A1,29.276972411347536,29.476609785628018,0.015402911622022931
P08121,Dipali_2023,Ovary,COL3A1,19.081354596065317,19.135263626994472,0.015402911622022931
P08121,Santinha_2024_Mouse_DT,Decellularized_Tissue,Col3a1,16.654249647035684,16.81949976298391,0.015402911622022931
P08121,Santinha_2024_Mouse_NT,Native_Tissue,Col3a1,15.319198015192645,15.55411428127372,0.015402911622022931
P08121,Schuler_2021,Skeletal_muscle_EDL,Col3a1,14.154230064000005,14.13381148366907,0.015402911622022931
P08121,Schuler_2021,Skeletal_muscle_Gastrocnemius,Col3a1,14.16656861021587,14.270802877409519,0.015402911622022931
P08121,Schuler_2021,Skeletal_muscle_Soleus,Col3a1,14.956904949714284,14.880652167428567,0.015402911622022931
P08121,Schuler_2021,Skeletal_muscle_TA,Col3a1,15.145914762552556,15.126380063255265,0.015402911622022931
P08121,Tsumagari_2023,Cortex,Col3a1,21.281449740068453,21.36140927259177,0.015402911622022931
P08121,Tsumagari_2023,Hippocampus,Col3a1,27.67407062170647,27.819305979281637,0.015402911622022931
P08122,Angelidis_2019,Lung,COL4A2,29.276972411347536,29.476609785628018,0.015402911622022931
P08122,Dipali_2023,Ovary,COL4A2,19.081354596065317,19.135263626994472,0.015402911622022931
P08122,Santinha_2024_Mouse_DT,Decellularized_Tissue,Col4a2,16.654249647035684,16.81949976298391,0.015402911622022931
P08122,Santinha_2024_Mouse_NT,Native_Tissue,Col4a2,15.319198015192645,15.55411428127372,0.015402911622022931
P08122,Schuler_2021,Skeletal_muscle_EDL,Col4a2,14.154230064000005,14.13381148366907,0.015402911622022931
P08122,Schuler_2021,Skeletal_muscle_Gastrocnemius,Col4a2,14.16656861021587,14.270802877409519,0.015402911622022931
P08122,Schuler_2021,Skeletal_muscle_Soleus,Col4a2,14.956904949714284,14.880652167428567,0.015402911622022931
P08122,Schuler_2021,Skeletal_muscle_TA,Col4a2,15.145914762552556,15.126380063255265,0.015402911622022931
P08122,Tsumagari_2023,Cortex,Col4a2,21.281449740068453,21.36140927259177,0.015402911622022931
P08122,Tsumagari_2023,Hippocampus,Col4a2,27.67407062170647,27.819305979281637,0.015402911622022931
P08123,LiDermis_2021,Skin dermis,COL1A2,9.661009976068373,10.121803706833997,-0.007640556719152075
P08123,Ouni_2022,Cortex,COL1A2,21.281449740068453,21.36140927259177,-0.007640556719152075
P08123,Santinha_2024_Human,Native_Tissue,COL1A2,15.319198015192645,15.55411428127372,-0.007640556719152075
P08123,Tam_2020,IAF,COL1A2,28.814746572327024,28.608295923423434,-0.007640556719152075
P08123,Tam_2020,NP,COL1A2,29.02678353994492,28.759537454545445,-0.007640556719152075
P08123,Tam_2020,OAF,COL1A2,28.615860627245596,27.945813517082968,-0.007640556719152075
P08133,LiDermis_2021,Skin dermis,ANXA6,9.661009976068373,10.121803706833997,0.0012087633490892827
P08133,Ouni_2022,Cortex,ANXA6,21.281449740068453,21.36140927259177,0.0012087633490892827
P08133,Randles_2021,Glomerular,ANXA6,13.054404516831411,13.228700304622132,0.0012087633490892827
P08133,Randles_2021,Tubulointerstitial,ANXA6,13.322051790494571,13.592348455958708,0.0012087633490892827
P08133,Santinha_2024_Human,Native_Tissue,ANXA6,15.319198015192645,15.55411428127372,0.0012087633490892827
P08133,Tam_2020,IAF,ANXA6,28.814746572327024,28.608295923423434,0.0012087633490892827
P08133,Tam_2020,NP,ANXA6,29.02678353994492,28.759537454545445,0.0012087633490892827
P08133,Tam_2020,OAF,ANXA6,28.615860627245596,27.945813517082968,0.0012087633490892827
P08185,LiDermis_2021,Skin dermis,SERPINA6,9.661009976068373,10.121803706833997,-0.009993270344696896
P08185,Santinha_2024_Human,Native_Tissue,SERPINA6,15.319198015192645,15.55411428127372,-0.009993270344696896
P08185,Tam_2020,IAF,SERPINA6,28.814746572327024,28.608295923423434,-0.009993270344696896
P08185,Tam_2020,NP,SERPINA6,29.02678353994492,28.759537454545445,-0.009993270344696896
P08185,Tam_2020,OAF,SERPINA6,28.615860627245596,27.945813517082968,-0.009993270344696896
P08207,Angelidis_2019,Lung,S100A10,29.276972411347536,29.476609785628018,0.02540850670353414
P08207,Dipali_2023,Ovary,S100A10,19.081354596065317,19.135263626994472,0.02540850670353414
P08207,Santinha_2024_Mouse_DT,Decellularized_Tissue,S100a10,16.654249647035684,16.81949976298391,0.02540850670353414
P08207,Santinha_2024_Mouse_NT,Native_Tissue,S100a10,15.319198015192645,15.55411428127372,0.02540850670353414
P08207,Tsumagari_2023,Cortex,S100a10,21.281449740068453,21.36140927259177,0.02540850670353414
P08207,Tsumagari_2023,Hippocampus,S100a10,27.67407062170647,27.819305979281637,0.02540850670353414
P08226,Schuler_2021,Skeletal_muscle_EDL,Apoe,14.154230064000005,14.13381148366907,-0.0059992136010749994
P08226,Schuler_2021,Skeletal_muscle_Gastrocnemius,Apoe,14.16656861021587,14.270802877409519,-0.0059992136010749994
P08226,Schuler_2021,Skeletal_muscle_Soleus,Apoe,14.956904949714284,14.880652167428567,-0.0059992136010749994
P08226,Schuler_2021,Skeletal_muscle_TA,Apoe,15.145914762552556,15.126380063255265,-0.0059992136010749994
P08228,Schuler_2021,Skeletal_muscle_EDL,Sod1,14.154230064000005,14.13381148366907,-0.0059992136010749994
P08228,Schuler_2021,Skeletal_muscle_Gastrocnemius,Sod1,14.16656861021587,14.270802877409519,-0.0059992136010749994
P08228,Schuler_2021,Skeletal_muscle_Soleus,Sod1,14.956904949714284,14.880652167428567,-0.0059992136010749994
