Source,Target,Correlation,Evidence
PLOD1,COL4A2,1.0,Co-regulation
COL4A2,PLXNB2,-0.9999999999999999,Co-regulation
PODN,COL4A2,0.9999999999999791,Co-regulation
COL4A2,PRSS2,0.9999999999999999,Co-regulation
S100A1,COL4A2,-0.9999999999999999,Co-regulation
S100A10,COL4A2,-0.7430670171867358,Co-regulation
S100A11,COL4A2,-0.7821604278090766,Co-regulation
S100A13,COL4A2,0.9961229065153331,Co-regulation
S100A16,COL4A2,-0.7983315800901888,Co-regulation
S100A4,COL4A2,-0.9999999999999999,Co-regulation
S100A6,COL4A2,-0.9731947662111508,Co-regulation
S100A7,COL4A2,0.7872706764820981,Co-regulation
COL4A2,S100A8,0.8592348838214011,Co-regulation
S100A9,COL4A2,0.8556692855854255,Co-regulation
SDC2,COL4A2,-0.8353831957833043,Co-regulation
SEMA3B,COL4A2,0.9999999999999999,Co-regulation
SEMA3C,COL4A2,0.9999999999999999,Co-regulation
SERPINA10,COL4A2,1.0,Co-regulation
SERPINA6,COL4A2,-0.8955518901564152,Co-regulation
SERPINA7,COL4A2,-0.9999999999999999,Co-regulation
COL4A2,SERPINB1,-0.7810682298060325,Co-regulation
SERPINB12,COL4A2,-1.0000000000000002,Co-regulation
SERPINB6,COL4A2,-0.8776660402225807,Co-regulation
SERPINB8,COL4A2,-1.0000000000000002,Co-regulation
SERPINE1,COL4A2,1.0,Co-regulation
SERPINE2,COL4A2,-0.9999999999999997,Co-regulation
SFRP2,COL4A2,0.9999999999999792,Co-regulation
SMOC2,COL4A2,1.0000000000000002,Co-regulation
SPON1,COL4A2,0.9999999999999999,Co-regulation
SRPX,COL4A2,-0.997361847353078,Co-regulation
COL4A2,SRPX2,-0.9999999999999792,Co-regulation
TGM3,COL4A2,0.7988958678251379,Co-regulation
THBS1,COL4A2,0.9086721645244091,Co-regulation
COL4A2,THBS2,0.9999999999999792,Co-regulation
COL4A2,THBS3,-0.9999999999999791,Co-regulation
THBS4,COL4A2,-1.0,Co-regulation
THSD4,COL4A2,-1.0000000000000002,Co-regulation
TIMP1,COL4A2,0.9999999999999999,Co-regulation
TINAGL1,COL4A2,0.7809522609887376,Co-regulation
TNC,COL4A2,-0.9940847254823063,Co-regulation
TNXB,COL4A2,-0.8427300548045189,Co-regulation
VIT,COL4A2,-0.9999999999999792,Co-regulation
COL5A1,COL4A6,0.9999999999999999,Co-regulation
COL5A2,COL4A6,1.0000000000000002,Co-regulation
COL5A3,COL4A6,1.0000000000000002,Co-regulation
COL4A6,COL6A1,1.0000000000000002,Co-regulation
COL4A6,COL6A2,-1.0,Co-regulation
COL6A3,COL4A6,1.0,Co-regulation
COL4A6,COL6A6,-1.0000000000000002,Co-regulation
COL4A6,COL7A1,-1.0,Co-regulation
COL4A6,CTSB,-1.0,Co-regulation
COL4A6,CTSG,-1.0,Co-regulation
CXCL12,COL4A6,1.0,Co-regulation
COL4A6,DCN,0.9999999999999998,Co-regulation
COL4A6,DPT,-0.9999999999999999,Co-regulation
ECM1,COL4A6,-1.0000000000000002,Co-regulation
EFEMP1,COL4A6,-0.9999999999999999,Co-regulation
ELN,COL4A6,0.9999999999999998,Co-regulation
COL4A6,EMILIN1,-1.0,Co-regulation
EMILIN2,COL4A6,-0.9999999999999999,Co-regulation
F13A1,COL4A6,-0.9999999999999999,Co-regulation
F2,COL4A6,-0.9999999999999998,Co-regulation
COL4A6,FBLN5,-1.0,Co-regulation
COL4A6,FBN1,1.0,Co-regulation
COL4A6,FBN2,0.9999999999999998,Co-regulation
FGA,COL4A6,-1.0000000000000002,Co-regulation
FGB,COL4A6,-1.0000000000000002,Co-regulation
FGG,COL4A6,-1.0,Co-regulation
FGL2,COL4A6,-1.0,Co-regulation
FN1,COL4A6,-1.0,Co-regulation
HPX,COL4A6,-1.0,Co-regulation
HRG,COL4A6,1.0,Co-regulation
COL4A6,HSPG2,-1.0,Co-regulation
HTRA1,COL4A6,1.0,Co-regulation
ITIH1,COL4A6,-1.0,Co-regulation
ITIH4,COL4A6,-1.0,Co-regulation
KNG1,COL4A6,-1.0000000000000002,Co-regulation
COL4A6,LAMA2,-1.0000000000000002,Co-regulation
LAMA3,COL4A6,-1.0,Co-regulation
COL4A6,LAMA4,-1.0,Co-regulation
COL4A6,LAMA5,-1.0,Co-regulation
LAMB1,COL4A6,-0.9999999999999999,Co-regulation
LAMB2,COL4A6,0.9999999999999999,Co-regulation
COL4A6,LAMC1,-0.9999999999999998,Co-regulation
COL4A6,LGALS1,-1.0,Co-regulation
LGALS3,COL4A6,-1.0,Co-regulation
COL4A6,LUM,0.9999999999999998,Co-regulation
COL4A6,MATN2,-1.0,Co-regulation
COL4A6,MFAP2,1.0,Co-regulation
COL4A6,MFAP4,-1.0,Co-regulation
MFAP5,COL4A6,-0.9999999999999999,Co-regulation
COL4A6,MFGE8,-1.0,Co-regulation
COL4A6,MMRN2,-1.0,Co-regulation
COL4A6,NID1,1.0,Co-regulation
NID2,COL4A6,-1.0,Co-regulation
COL4A6,OGN,-1.0000000000000002,Co-regulation
COL4A6,PAPLN,-1.0,Co-regulation
PLG,COL4A6,-1.0000000000000002,Co-regulation
POSTN,COL4A6,-1.0000000000000002,Co-regulation
COL4A6,PRELP,1.0,Co-regulation
COL4A6,PRG2,-1.0,Co-regulation
COL4A6,PXDN,0.9999999999999999,Co-regulation
COL4A6,S100A11,-1.0000000000000002,Co-regulation
COL4A6,S100A8,1.0,Co-regulation
S100A9,COL4A6,1.0,Co-regulation
COL4A6,SBSPON,0.9999999999999999,Co-regulation
SERPINA1,COL4A6,-1.0,Co-regulation
SERPINA3,COL4A6,0.9999999999999998,Co-regulation
SERPINA4,COL4A6,-1.0,Co-regulation
COL4A6,SERPINB1,-1.0,Co-regulation
SERPINC1,COL4A6,-1.0000000000000002,Co-regulation
SERPIND1,COL4A6,-1.0,Co-regulation
SERPINF1,COL4A6,-0.9999999999999999,Co-regulation
SERPINF2,COL4A6,-1.0,Co-regulation
COL4A6,SERPING1,-0.9999999999999999,Co-regulation
SERPINH1,COL4A6,-1.0,Co-regulation
COL4A6,SLPI,1.0,Co-regulation
COL4A6,TGFBI,-1.0,Co-regulation
COL4A6,TGM2,-1.0,Co-regulation
TGM3,COL4A6,1.0,Co-regulation
TIMP3,COL4A6,0.9999999999999999,Co-regulation
COL4A6,TINAGL1,1.0,Co-regulation
TNC,COL4A6,-1.0,Co-regulation
COL4A6,VCAN,1.0,Co-regulation
VTN,COL4A6,1.0000000000000002,Co-regulation
VWA1,COL4A6,-1.0,Co-regulation
COL4A6,VWF,-1.0000000000000002,Co-regulation
COL5A1,COL5A3,-0.8707352771843235,Co-regulation
COL5A1,COL6A1,0.8287323912675094,Co-regulation
COL5A1,COL7A1,-0.9085927747287588,Co-regulation
COL5A1,COL8A1,0.967517958463467,Co-regulation
COL5A1,COL9A2,0.9999999999999998,Co-regulation
COL5A1,CPN2,0.8889399869160165,Co-regulation
COL5A1,CST3,-0.9883068508018192,Co-regulation
COL5A1,CSTA,-1.0,Co-regulation
COL5A1,CTHRC1,1.0,Co-regulation
COL5A1,CTSC,-0.9999999999999996,Co-regulation
COL5A1,CTSG,-0.936359925409389,Co-regulation
COL5A1,CTSZ,0.9885209896598846,Co-regulation
CXCL12,COL5A1,0.9227844604976189,Co-regulation
COL5A1,DPT,-0.9659635815514974,Co-regulation
COL5A1,DSPP,-0.9984302007052335,Co-regulation
COL5A1,ECM2,-1.0,Co-regulation
COL5A1,EFEMP1,-0.930906297728661,Co-regulation
COL5A1,ELANE,-1.0000000000000002,Co-regulation
EMILIN2,COL5A1,-0.9623013690493535,Co-regulation
COL5A1,F10,0.9543641067462242,Co-regulation
COL5A1,F12,-1.0000000000000002,Co-regulation
COL5A1,F9,-0.780739527081078,Co-regulation
COL5A1,FBLN5,-0.8330926288439938,Co-regulation
COL5A1,FBN2,0.9852337393068573,Co-regulation
COL5A1,FGL2,-1.0000000000000002,Co-regulation
COL5A1,FLG,-0.9723079670727531,Co-regulation
COL5A1,FNDC1,-0.9999999999999998,Co-regulation
COL5A1,FSTL1,-1.0000000000000004,Co-regulation
COL5A1,GDF15,-0.9999999999999999,Co-regulation
COL5A1,GPC1,-0.8650312359096518,Co-regulation
COL5A1,HAPLN1,1.0000000000000002,Co-regulation
HCFC1,COL5A1,1.0000000000000004,Co-regulation
COL5A1,HMCN1,-0.9999999999999998,Co-regulation
COL5A1,HRNR,-1.0,Co-regulation
COL5A1,HSPG2,-0.9631597800114223,Co-regulation
HTRA1,COL5A1,0.9219001858369641,Co-regulation
COL5A1,IGFBP3,-0.9999999999999998,Co-regulation
COL5A1,ITIH5,0.8250228095714284,Co-regulation
COL5A1,LAMA2,-0.9563533362794225,Co-regulation
COL5A1,LAMA3,-1.0000000000000002,Co-regulation
COL5A1,LAMC1,-0.7382933247772482,Co-regulation
COL5A1,LGALS8,-1.0000000000000002,Co-regulation
COL5A1,LOX,1.0,Co-regulation
LOXL1,COL5A1,1.0,Co-regulation
LRG1,COL5A1,0.8007271713986225,Co-regulation
COL5A1,LTBP2,-1.0,Co-regulation
COL5A1,MASP2,-1.0,Co-regulation
COL5A1,MFAP4,-0.9766064534955916,Co-regulation
MFAP5,COL5A1,-1.0,Co-regulation
COL5A1,MGP,-0.9999999999999996,Co-regulation
MMP2,COL5A1,-0.9999999999999998,Co-regulation
COL5A1,MMP9,-0.9935654472502128,Co-regulation
COL5A1,MMRN2,-0.8670886107306046,Co-regulation
COL5A1,MXRA5,-1.0,Co-regulation
COL5A1,NELL1,-1.0,Co-regulation
COL5A1,NID1,-0.9255957337887265,Co-regulation
COL5A1,OGN,-0.9189134827166228,Co-regulation
COL5A1,OMD,-1.0,Co-regulation
COL5A1,P4HA1,0.7617814654561345,Co-regulation
COL5A1,PAPLN,-1.0000000000000002,Co-regulation
COL5A1,PCOLCE,-1.0,Co-regulation
COL5A1,PLOD1,-1.0,Co-regulation
COL5A1,PLXNB2,-1.0,Co-regulation
COL5A1,PODN,-1.0,Co-regulation
COL5A1,PRSS2,0.9999999999999994,Co-regulation
COL5A1,PXDN,-0.9341966665997488,Co-regulation
COL5A1,S100A1,1.0,Co-regulation
COL5A1,S100A16,-0.9416886949474198,Co-regulation
COL5A1,S100A4,1.0,Co-regulation
COL5A1,S100A8,0.7057064982775652,Co-regulation
COL5A1,SEMA3B,0.9999999999999996,Co-regulation
COL5A1,SEMA3C,-1.0,Co-regulation
SERPINA10,COL5A1,-1.0,Co-regulation
COL5A1,SERPINA5,-0.9016544500763233,Co-regulation
SERPINA6,COL5A1,0.8073260481887089,Co-regulation
COL5A1,SERPINA7,0.9999999999999998,Co-regulation
COL5A1,SERPINB12,-1.0,Co-regulation
SERPINB8,COL5A1,1.0000000000000002,Co-regulation
COL5A1,SERPINE1,-0.9999999999999999,Co-regulation
SERPINE2,COL5A1,1.0,Co-regulation
COL5A1,SFRP2,-1.0,Co-regulation
COL5A1,SMOC2,0.9999999999999998,Co-regulation
COL5A1,SPARC,0.8264827011784556,Co-regulation
COL5A1,SPON1,-0.9999999999999999,Co-regulation
COL5A1,SRPX,0.9952594773679416,Co-regulation
COL5A1,SRPX2,1.0,Co-regulation
COL5A1,TGM2,-0.7789393824091178,Co-regulation
COL5A1,THBS2,-1.0,Co-regulation
COL5A1,THBS3,0.9999999999999999,Co-regulation
COL5A1,THBS4,0.9999999999999999,Co-regulation
COL5A1,THSD4,-1.0,Co-regulation
COL5A1,TIMP1,0.9999999999999996,Co-regulation
TIMP3,COL5A1,0.9736029346894751,Co-regulation
COL5A1,TINAGL1,-0.8178128267825115,Co-regulation
VIT,COL5A1,1.0,Co-regulation
COL5A2,COL5A3,-0.7413719419992674,Co-regulation
COL5A2,COL6A1,0.9138030963041001,Co-regulation
COL5A2,COL8A1,0.8593904346346514,Co-regulation
COL5A2,COL9A2,-1.0000000000000002,Co-regulation
COL5A2,CPN2,0.9503228559981154,Co-regulation
COL5A2,CSPG4,-0.9354723952552336,Co-regulation
COL5A2,CSTA,-1.0,Co-regulation
CSTB,COL5A2,-0.8070948272644575,Co-regulation
COL5A2,CTHRC1,1.0,Co-regulation
COL5A2,CTSC,1.0,Co-regulation
COL5A2,CTSG,-0.8612165686813288,Co-regulation
CTSZ,COL5A2,0.9816129916838289,Co-regulation
CXCL10,COL5A2,-0.7829348269511885,Co-regulation
CXCL12,COL5A2,0.853554444327133,Co-regulation
COL5A2,DSPP,-0.7409878592201559,Co-regulation
ECM1,COL5A2,-0.894425224143051,Co-regulation
COL5A2,ECM2,-1.0000000000000002,Co-regulation
COL5A2,EFEMP1,-0.8469437084182492,Co-regulation
COL5A2,ELANE,-1.0000000000000002,Co-regulation
EMILIN2,COL5A2,-0.9985492294466284,Co-regulation
COL5A2,F10,0.9239075556622357,Co-regulation
COL5A2,F12,-1.0,Co-regulation
COL5A2,F13A1,-0.8419436401905962,Co-regulation
COL5A2,F9,-0.9931226605085767,Co-regulation
COL5A2,FBLN1,-0.9882813617698494,Co-regulation
COL5A2,FGL2,-0.9999999999999999,Co-regulation
COL5A2,FLG,-0.8919774285286904,Co-regulation
COL5A2,FNDC1,1.0,Co-regulation
COL5A2,FSTL1,-1.0000000000000004,Co-regulation
COL5A2,GDF15,-0.9999999999999998,Co-regulation
COL5A2,GPC1,-0.8845875285469514,Co-regulation
COL5A2,HAPLN1,1.0000000000000002,Co-regulation
HCFC1,COL5A2,1.0000000000000007,Co-regulation
COL5A2,HMCN1,-1.0000000000000002,Co-regulation
HRG,COL5A2,-0.7778159596226812,Co-regulation
COL5A2,HRNR,-0.9999999999999999,Co-regulation
COL5A2,HSPG2,-0.7352207055329523,Co-regulation
IGFALS,COL5A2,-0.8053851667748075,Co-regulation
COL5A2,IGFBP3,-0.9999999999999998,Co-regulation
COL5A2,IGFBP7,0.7856687479908615,Co-regulation
ITIH2,COL5A2,-0.7756398770390353,Co-regulation
COL5A2,ITIH5,0.981673797612871,Co-regulation
COL5A2,LAMA2,-0.8296823565667784,Co-regulation
COL5A2,LAMA3,-0.9999999999999998,Co-regulation
COL5A2,LGALS3,-0.8286423396043079,Co-regulation
COL5A2,LGALS8,-1.0,Co-regulation
COL5A2,LOX,1.0000000000000002,Co-regulation
LOXL1,COL5A2,1.0000000000000002,Co-regulation
COL5A2,LTBP1,-0.9599134026240113,Co-regulation
COL5A2,LTBP2,-1.0,Co-regulation
COL5A2,MASP2,-0.9999999999999999,Co-regulation
COL5A2,MFAP2,-0.7509093766155642,Co-regulation
MFAP5,COL5A2,-0.9999999999999997,Co-regulation
COL5A2,MGP,1.0,Co-regulation
MMP2,COL5A2,-1.0000000000000002,Co-regulation
COL5A2,MXRA5,-1.0,Co-regulation
COL5A2,NELL1,-0.9999999999999999,Co-regulation
COL5A2,NID1,-0.8094126494137698,Co-regulation
COL5A2,OMD,-1.0000000000000002,Co-regulation
COL5A2,PAPLN,-0.9999999999999998,Co-regulation
COL5A2,PCOLCE,-1.0000000000000002,Co-regulation
COL5A2,PLOD1,-0.9999999999999999,Co-regulation
COL5A2,PLXNB2,-1.0000000000000002,Co-regulation
COL5A2,PODN,-1.0,Co-regulation
COL5A2,PRG2,-0.934497036709173,Co-regulation
COL5A2,PRSS2,-0.9999999999999999,Co-regulation
COL5A2,S100A1,1.0,Co-regulation
COL5A2,S100A16,-0.9352617988955837,Co-regulation
COL5A2,S100A4,0.9999999999999999,Co-regulation
COL5A2,SBSPON,0.9552011739272355,Co-regulation
COL5A2,SDC2,-0.801325968090074,Co-regulation
COL5A2,SEMA3B,-1.0,Co-regulation
COL5A2,SEMA3C,-0.9999999999999999,Co-regulation
SERPINA10,COL5A2,-1.0,Co-regulation
SERPINA4,COL5A2,-0.8396854523290804,Co-regulation
COL5A2,SERPINA7,0.9999999999999999,Co-regulation
COL5A2,SERPINB12,-0.9999999999999999,Co-regulation
COL5A2,SERPINB6,-0.7852826084154235,Co-regulation
SERPINB8,COL5A2,1.0000000000000002,Co-regulation
COL5A2,SERPINE1,-1.0,Co-regulation
SERPINE2,COL5A2,0.9999999999999999,Co-regulation
SERPINF2,COL5A2,-0.814003113233611,Co-regulation
COL5A2,SFRP2,-1.0000000000000002,Co-regulation
COL5A2,SMOC2,-1.0,Co-regulation
COL5A2,SPARC,0.9746439028336573,Co-regulation
COL5A2,SPON1,-0.9999999999999998,Co-regulation
COL5A2,SRPX,0.7014915406893788,Co-regulation
COL5A2,SRPX2,1.0000000000000002,Co-regulation
COL5A2,TGFBI,-0.730775492143567,Co-regulation
COL5A2,THBS2,-1.0000000000000002,Co-regulation
COL5A2,THBS3,1.0,Co-regulation
COL5A2,THBS4,0.9999999999999999,Co-regulation
COL5A2,THSD4,-1.0,Co-regulation
COL5A2,TIMP1,-0.9999999999999998,Co-regulation
COL5A2,VCAN,0.8207473807338628,Co-regulation
VIT,COL5A2,1.0000000000000002,Co-regulation
VTN,COL5A2,-0.7010411388467641,Co-regulation
COL5A2,VWA1,-0.7051540290014616,Co-regulation
COL5A2,VWF,-0.9911503001672254,Co-regulation
COL5A3,COL6A6,-0.9852793538236045,Co-regulation
COL5A3,COL7A1,-1.0,Co-regulation
COL5A3,COL8A1,-0.9999999999999998,Co-regulation
COL5A3,CPN2,-0.9999999999999999,Co-regulation
CSPG4,COL5A3,-1.0000000000000004,Co-regulation
COL5A3,CST3,0.9999999999999998,Co-regulation
COL5A3,CSTA,0.9999999999999998,Co-regulation
CSTB,COL5A3,0.9999999999999998,Co-regulation
COL5A3,CTSB,-0.997440140508019,Co-regulation
CTSD,COL5A3,-0.9999999999999999,Co-regulation
COL5A3,CTSG,0.8852254585680641,Co-regulation
CXCL10,COL5A3,-0.9999999999999998,Co-regulation
CXCL12,COL5A3,-0.7163296948111723,Co-regulation
COL5A3,DPT,0.8891473089448482,Co-regulation
COL5A3,DSPP,1.0,Co-regulation
EFEMP1,COL5A3,0.789773542774271,Co-regulation
ELANE,COL5A3,0.9999999999999999,Co-regulation
EMILIN2,COL5A3,0.7041603560892461,Co-regulation
EMILIN3,COL5A3,-0.9999999999999998,Co-regulation
COL5A3,F10,-1.0,Co-regulation
F2,COL5A3,-0.8776961688752417,Co-regulation
COL5A3,F9,0.9999999999999998,Co-regulation
COL5A3,FBLN1,0.9999999999999997,Co-regulation
FBLN2,COL5A3,1.0000000000000002,Co-regulation
COL5A3,FBLN5,0.9347205090871386,Co-regulation
COL5A3,FBN1,0.8196313627647759,Co-regulation
COL5A3,FBN2,1.0,Co-regulation
FGA,COL5A3,-0.8915639816856202,Co-regulation
FGB,COL5A3,-0.9848227553822918,Co-regulation
FGG,COL5A3,-0.979511957453627,Co-regulation
COL5A3,FGL2,-1.0,Co-regulation
FLG,COL5A3,0.9999999999999998,Co-regulation
FMOD,COL5A3,1.0000000000000002,Co-regulation
COL5A3,FN1,-0.8415676055974582,Co-regulation
GDF15,COL5A3,0.9999999999999996,Co-regulation
HCFC1,COL5A3,-1.0000000000000007,Co-regulation
HPX,COL5A3,-0.9987238280695669,Co-regulation
COL5A3,HSPG2,0.8849253720832637,Co-regulation
HTRA1,COL5A3,1.0,Co-regulation
IGFALS,COL5A3,-1.0,Co-regulation
COL5A3,IGFBP7,0.9999999999999998,Co-regulation
ITIH2,COL5A3,-1.0,Co-regulation
ITIH3,COL5A3,-0.9999999999999996,Co-regulation
ITIH4,COL5A3,-0.9999976232061359,Co-regulation
ITIH5,COL5A3,-0.9999999999999998,Co-regulation
KNG1,COL5A3,-0.9954666930929104,Co-regulation
COL5A3,LAMA2,0.8259302075575865,Co-regulation
LAMA3,COL5A3,-0.9999999999999999,Co-regulation
COL5A3,LAMA5,0.9355590523751509,Co-regulation
LAMB1,COL5A3,-0.8069217197195149,Co-regulation
COL5A3,LAMB2,0.8797586590550903,Co-regulation
COL5A3,LAMC1,0.7863132469081919,Co-regulation
COL5A3,LGALS1,-0.8352901991548978,Co-regulation
COL5A3,LGALS8,0.9999999999999999,Co-regulation
COL5A3,LMAN1,0.9999999999999998,Co-regulation
LOXL1,COL5A3,-1.0000000000000002,Co-regulation
LRG1,COL5A3,-0.9999999999999997,Co-regulation
LTBP1,COL5A3,0.9999999999999999,Co-regulation
COL5A3,LTBP4,0.9999999999999997,Co-regulation
COL5A3,LUM,-0.9618667807826425,Co-regulation
COL5A3,MASP2,0.9999999999999998,Co-regulation
COL5A3,MFAP2,1.0000000000000002,Co-regulation
COL5A3,MFAP4,0.7627059803761848,Co-regulation
MFAP5,COL5A3,-0.9999999999999998,Co-regulation
COL5A3,MFGE8,-0.9479966079183326,Co-regulation
COL5A3,MMP9,0.9999999999999999,Co-regulation
COL5A3,MMRN2,0.7869979697049616,Co-regulation
COL5A3,NID1,0.9901403891313704,Co-regulation
COL5A3,OGN,0.9256661873023745,Co-regulation
P3H1,COL5A3,-1.0,Co-regulation
P4HA1,COL5A3,-1.0000000000000002,Co-regulation
P4HA2,COL5A3,-0.9999999999999998,Co-regulation
COL5A3,PAPLN,-0.9999999999999999,Co-regulation
POSTN,COL5A3,-0.9331590918941451,Co-regulation
COL5A3,PRELP,0.8838860205078296,Co-regulation
COL5A3,PRG2,-1.0,Co-regulation
COL5A3,PXDN,0.9910431284085777,Co-regulation
COL5A3,S100A10,-1.0,Co-regulation
COL5A3,S100A11,-0.8615189272136439,Co-regulation
COL5A3,S100A16,0.9999999999999998,Co-regulation
S100A7,COL5A3,1.0,Co-regulation
COL5A3,SBSPON,1.0,Co-regulation
SERPINA1,COL5A3,-0.9980288957465208,Co-regulation
SERPINA3,COL5A3,-0.8188996823998936,Co-regulation
SERPINA4,COL5A3,-0.9991315362720886,Co-regulation
COL5A3,SERPINA5,0.9999999999999998,Co-regulation
SERPINA6,COL5A3,-1.0000000000000002,Co-regulation
COL5A3,SERPINB1,-0.9123221457694515,Co-regulation
COL5A3,SERPINB12,0.9999999999999996,Co-regulation
COL5A3,SERPINB6,-1.0000000000000002,Co-regulation
SERPINB8,COL5A3,-1.0000000000000002,Co-regulation
SERPINC1,COL5A3,-0.9965398331366535,Co-regulation
SERPIND1,COL5A3,-0.7607195931799045,Co-regulation
SERPINF1,COL5A3,-0.9939570799294475,Co-regulation
COL5A3,SERPING1,-0.9831748457364058,Co-regulation
COL5A3,SLPI,0.7660797956123375,Co-regulation
COL5A3,SRPX,-1.0,Co-regulation
COL5A3,TGM2,0.9620594623837908,Co-regulation
COL5A3,THSD4,0.9999999999999998,Co-regulation
TIMP3,COL5A3,-0.7745891640385633,Co-regulation
COL5A3,TINAGL1,0.9893317747267529,Co-regulation
TNXB,COL5A3,-1.0,Co-regulation
COL5A3,VCAN,0.886204065036356,Co-regulation
VTN,COL5A3,-0.7144321486406688,Co-regulation
COL6A1,COL7A1,-0.9924129510637157,Co-regulation
COL6A1,COL8A1,0.9984474203285537,Co-regulation
COL9A2,COL6A1,-1.0000000000000009,Co-regulation
CPN2,COL6A1,0.9621732426725619,Co-regulation
CSPG4,COL6A1,-0.9071191703541555,Co-regulation
COL6A1,CST3,-0.9383675957704976,Co-regulation
CSTA,COL6A1,-1.0000000000000002,Co-regulation
CSTB,COL6A1,-0.8765415827168644,Co-regulation
COL6A1,CTHRC1,0.9999999999999998,Co-regulation
COL6A1,CTSC,1.0000000000000009,Co-regulation
COL6A1,CTSG,-0.9215284250168714,Co-regulation
CTSZ,COL6A1,0.99740329434483,Co-regulation
CXCL12,COL6A1,0.9836592705718068,Co-regulation
COL6A1,DCN,0.7403851364624433,Co-regulation
COL6A1,DPT,-0.8501548098782437,Co-regulation
DSPP,COL6A1,-0.9896778797739718,Co-regulation
ECM1,COL6A1,-0.8503833224967796,Co-regulation
ECM2,COL6A1,-0.9999999999999999,Co-regulation
EFEMP1,COL6A1,-0.8691822196837654,Co-regulation
ELANE,COL6A1,-1.0000000000000002,Co-regulation
ELN,COL6A1,0.7541548212493561,Co-regulation
EMILIN2,COL6A1,-0.9767256858428118,Co-regulation
F10,COL6A1,0.9494176119716601,Co-regulation
F12,COL6A1,-1.0000000000000002,Co-regulation
F13A1,COL6A1,-0.7472518792646028,Co-regulation
COL6A1,F9,-0.8892453830437954,Co-regulation
COL6A1,FBLN1,-0.8252680022181501,Co-regulation
COL6A1,FBN2,0.7476915039062443,Co-regulation
FGL2,COL6A1,-0.9999999999999998,Co-regulation
FLG,COL6A1,-0.9856263254977053,Co-regulation
COL6A1,FNDC1,1.0000000000000009,Co-regulation
FSTL1,COL6A1,-1.0000000000000004,Co-regulation
GDF15,COL6A1,-0.9999999999999999,Co-regulation
GPC1,COL6A1,-0.7321460898200529,Co-regulation
COL6A1,HAPLN1,1.0,Co-regulation
HCFC1,COL6A1,1.0000000000000004,Co-regulation
HMCN1,COL6A1,-1.0,Co-regulation
HRNR,COL6A1,-1.0,Co-regulation
COL6A1,HSPG2,-0.8879658964132852,Co-regulation
COL6A1,IGFBP3,-0.9999999999999998,Co-regulation
ITIH2,COL6A1,-0.7273981547359569,Co-regulation
ITIH5,COL6A1,0.9207845110549695,Co-regulation
LAMA2,COL6A1,-0.9483393964063034,Co-regulation
LAMA3,COL6A1,-0.9999999999999999,Co-regulation
LGALS3,COL6A1,-0.9494782717330825,Co-regulation
LGALS8,COL6A1,-1.0000000000000002,Co-regulation
LOX,COL6A1,1.0,Co-regulation
LOXL1,COL6A1,1.0,Co-regulation
LTBP2,COL6A1,-1.0,Co-regulation
MASP2,COL6A1,-1.0,Co-regulation
COL6A1,MFAP4,-0.8659258916578404,Co-regulation
MFAP5,COL6A1,-0.9999999999999998,Co-regulation
COL6A1,MGP,1.0000000000000009,Co-regulation
MMP2,COL6A1,-0.9999999999999998,Co-regulation
COL6A1,MMP9,-0.9513070931892731,Co-regulation
MXRA5,COL6A1,-0.9999999999999999,Co-regulation
NELL1,COL6A1,-0.9999999999999999,Co-regulation
NID1,COL6A1,-0.8388393476841609,Co-regulation
OMD,COL6A1,-1.0,Co-regulation
COL6A1,PAPLN,-0.9999999999999999,Co-regulation
PCOLCE,COL6A1,-1.0,Co-regulation
PLOD1,COL6A1,-0.9999999999999999,Co-regulation
COL6A1,PLXNB2,-1.0,Co-regulation
PODN,COL6A1,-0.9999999999999999,Co-regulation
COL6A1,PRG2,-0.9377456870369173,Co-regulation
COL6A1,PRSS2,-1.0000000000000009,Co-regulation
COL6A1,PXDN,-0.7278287290340703,Co-regulation
S100A1,COL6A1,1.0,Co-regulation
S100A16,COL6A1,-0.9980502117748343,Co-regulation
COL6A1,S100A4,1.0,Co-regulation
COL6A1,S100A8,0.8989298313496721,Co-regulation
S100A9,COL6A1,0.701833958704209,Co-regulation
SBSPON,COL6A1,0.9138174582033853,Co-regulation
SDC2,COL6A1,-0.9920035569168685,Co-regulation
COL6A1,SEMA3B,-1.0000000000000009,Co-regulation
COL6A1,SEMA3C,-0.9999999999999999,Co-regulation
SERPINA10,COL6A1,-1.0,Co-regulation
SERPINA5,COL6A1,-0.7978592338926316,Co-regulation
SERPINA7,COL6A1,0.9999999999999999,Co-regulation
COL6A1,SERPINB12,-1.0,Co-regulation
SERPINB6,COL6A1,-0.8656609872050149,Co-regulation
SERPINB8,COL6A1,1.0,Co-regulation
COL6A1,SERPINE1,-0.9999999999999999,Co-regulation
SERPINE2,COL6A1,0.9999999999999999,Co-regulation
SFRP2,COL6A1,-0.9999999999999998,Co-regulation
COL6A1,SMOC2,-1.0000000000000009,Co-regulation
COL6A1,SPARC,0.8518868609569756,Co-regulation
SPON1,COL6A1,-0.9999999999999999,Co-regulation
COL6A1,SRPX,0.7517380939854167,Co-regulation
COL6A1,SRPX2,1.0,Co-regulation
COL6A1,TGFBI,-0.7328066094016744,Co-regulation
TGM3,COL6A1,0.8318504505948863,Co-regulation
COL6A1,THBS2,-1.0,Co-regulation
COL6A1,THBS3,0.9999999999999998,Co-regulation
