Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score
Hspd1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.0669081014840835,0.0669081014840835,-0.038752085925583,0.0769106724850056,0,0.0,-1.739891209432028,0.180255736504973,0.5412278981415314
Ltbp1,,ECM Glycoproteins,Core matrisome,4,4,0.5,DOWN,2,2,-0.0876551822812675,0.2001151200479454,-0.0435811395368396,0.289594186851872,0,0.0,-0.6053656203126986,0.5876628718315438,0.3230671729326034
Cfh,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1251201061532392,0.1359201529274436,0.0772463138199533,0.1689516170536883,0,0.0,1.4811353491038726,0.2351611644072285,0.4621480177054162
Tnc,,ECM Glycoproteins,Core matrisome,6,6,0.8333333333333334,DOWN,1,5,-0.3273095263750584,0.3283278267387818,-0.1855740872755378,0.4327504322978866,1,0.1666666666666666,-1.852664417488188,0.1231262603655961,0.5640898835419355
Col18a1,,Collagens,Core matrisome,7,7,0.7142857142857143,UP,5,2,0.054082999495774,0.0880190909653485,0.0602264277909965,0.0864516669635907,0,0.0,1.6551464170437835,0.1489759441081764,0.5168218463253197
Dnajc9,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.0101599968196566,0.0565025903204291,0.0037958352598412,0.0830390770827183,0,0.0,0.2119198733248672,0.8518046479265614,0.2882305059173188
Ogn,,Proteoglycans,Core matrisome,6,6,0.5,DOWN,3,3,-0.0064221279256446,0.1587114952852601,-0.011676104747627,0.2052428659510284,0,0.0,-0.0766454727077407,0.9418780034522882,0.2833779017792448
Nucb1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0690577092413063,0.0706346733119849,0.0632453528096978,0.0674182214810629,0,0.0,2.0486363396787017,0.1329380853679218,0.4760640855517317
Dnajc8,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.0358885288796683,0.0358885288796683,-0.0145266850481808,0.0512705160980412,0,0.0,-1.399967529526758,0.2560160609793314,0.5229738759862183
Cma1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1986985803245871,0.2271058778702873,0.2049513283547832,0.2038340993275082,0,0.0,1.9496107960359503,0.1463294355856833,0.4890329359640096
Anxa5,,ECM-affiliated Proteins,Matrisome-associated,8,8,0.625,DOWN,3,5,0.0716201207780853,0.2015194270960598,-0.0545310977378608,0.3980666555036617,1,0.125,0.5088903817628887,0.6264728140587958,0.4235338504860821
Hspa5,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1713890542369446,0.1774978454883527,0.1151164024414838,0.2176918411299122,0,0.0,1.5746024595810606,0.2134203909308693,0.470653941656779
Cp,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.1568294051992908,0.1568294051992908,0.158130655573456,0.096856014588451,0,0.0,3.238403022582986,0.047908983983255,0.5766893790173957
Rab35,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1604746052157217,0.1604746052157217,-0.1983845437344172,0.088413156446137,0,0.0,-3.6301069131829022,0.0359907405723851,0.5794375477012128
Bag6,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0044780141229068,0.0806876442731016,0.033207304135833,0.1097886807374242,0,0.0,0.081575151333071,0.9401221828335506,0.3156325631547176
Lgi1,,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,DOWN,1,2,0.0070967678010547,0.106957465041481,-0.0563947092396258,0.1432148292787882,0,0.0,0.0858288381367102,0.939421308576988,0.2757526612593387
Rbmx,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.0071446975284881,0.0977572929956472,0.0368784764351326,0.1307572844015789,0,0.0,0.0946408391753338,0.9332281707712315,0.2760712716159066
Pfn1,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0310868061211867,0.209423297144516,-0.1216972659766799,0.2649765262504071,0,0.0,-0.2346381889828929,0.8295922390888347,0.3506121171908022
Plg,,ECM Regulators,Matrisome-associated,6,6,0.5,DOWN,3,3,0.0269603969584699,0.0595124855985006,0.0205096927741865,0.0690272375662867,0,0.0,0.9567124245370164,0.3826497812603812,0.3853036452489503
Serpind1,,ECM Regulators,Matrisome-associated,5,5,0.8,UP,4,1,0.0404019990164575,0.0803923703236668,0.0498677100067492,0.0941441703329551,0,0.0,0.9596092451414874,0.3915937364045373,0.4579557838691063
Ces1c,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1731362991918946,0.2381080701519859,0.2639945910076999,0.2040698614440936,0,0.0,1.6968336036169307,0.1882955932905544,0.4817399236512053
Serpina1b,,ECM Regulators,Matrisome-associated,8,8,0.75,UP,6,2,0.1258894691023764,0.1802568070935531,0.0879037544676104,0.2197426839752576,1,0.125,1.6203915538282547,0.1491796040743865,0.5543662304827133
Itgb1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1603966493446499,0.1603966493446499,-0.1488824354117168,0.1286533785983792,0,0.0,-2.4934696794145528,0.0882133779525503,0.5689852246380727
Itih5,,ECM Regulators,Matrisome-associated,7,7,0.5714285714285714,DOWN,3,4,-0.0471705070581082,0.1193388513319385,-0.0807487095171187,0.1379950295423127,0,0.0,-0.9043907690479838,0.40064196701243,0.4267634749239851
Car2,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0902418825711815,0.112284353656677,-0.1063874300513201,0.0983819314211662,0,0.0,-1.8345214668507033,0.1639295876643038,0.4740307531269245
Ist1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0228366876808677,0.0348748124603469,-0.0011632936377299,0.0602023964568684,0,0.0,-0.7586637418073201,0.5032147059055209,0.3234327753590482
Glg1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1649073872603137,0.1649073872603137,-0.1428381412817946,0.165293192597358,0,0.0,-1.99533186659436,0.139957941240848,0.5590873857719794
Vwa1,,ECM Glycoproteins,Core matrisome,8,8,0.75,UP,6,2,0.0443194981033353,0.1288862961645429,0.0501116233421865,0.162543453448738,0,0.0,0.7712059017507255,0.465815131969249,0.4859020738108398
Nenf,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0600901797048447,0.0866990572606385,0.0571010178936328,0.0950195453874605,0,0.0,1.2647961945053594,0.2952648543177076,0.4452051701566399
Kng1,,ECM Regulators,Matrisome-associated,8,8,0.75,UP,6,2,0.1024396737582993,0.1245814728003071,0.096292241992634,0.130973754507237,0,0.0,2.2122229984031985,0.0625915439088797,0.56611630908649
Pgk1,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,0.0099705944321026,0.1156770614837191,-0.0152501028717083,0.1791553578515439,0,0.0,0.1113066843400204,0.9184023128669894,0.3234754788690916
Adipoq,,ECM Glycoproteins,Core matrisome,5,5,1.0,DOWN,0,5,-0.1498594945383331,0.1498594945383331,-0.1222627880788616,0.0850367154382401,0,0.0,-3.9406039512996327,0.0169511865567479,0.5998310062601308
Tbc1d15,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.0719582378299294,0.1742651950245702,-0.1391462060387336,0.2004554284934716,0,0.0,-0.6217607818419433,0.5975288654850957,0.3508619228760261
Bgn,,Proteoglycans,Core matrisome,8,8,0.75,UP,6,2,0.1635445997146532,0.1701259505868268,0.1140314696091936,0.2142100443432485,1,0.125,2.1594411380516703,0.0676637485852541,0.5696563159298671
Hsp90ab1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1619979678701156,0.1619979678701156,-0.1248270235699384,0.1501321196202136,0,0.0,-2.158072080510403,0.1197929719473901,0.5628294376916512
Pon2,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.0796197527191631,0.0967927084311994,-0.0954955072270978,0.0984064956799627,0,0.0,-1.4013857118147617,0.2961220975366325,0.4033960278063816
Pon1,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,0.0147873246841559,0.0529699415322488,-0.0096248150859371,0.0775787853879946,0,0.0,0.3301469278344622,0.772663442152083,0.3037054821933965
Hnrnpm,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.109763882094668,0.1237258920016516,-0.1376323960203104,0.1047287097548316,0,0.0,-2.096156485678544,0.1270293229483456,0.4825549599046136
Hsph1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2579615153790993,0.2579615153790993,-0.2665166253158499,0.1989089850159099,0,0.0,-2.593764332551052,0.0808103525704431,0.580222316317939
Fgb,,ECM Glycoproteins,Core matrisome,8,8,0.5,DOWN,4,4,-0.0477207001371564,0.2262795981734761,-0.0706011965849384,0.3086131841024174,1,0.125,-0.4373582517946456,0.6750273234006414,0.3787989657254546
Azgp1,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.1016179798540547,0.1016179798540547,0.1108797513640539,0.0272009945670084,0,0.0,7.471637083248797,0.0049648132968844,0.5797570706201463
Gc,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.1364379744770201,0.1849591530835645,0.0330984523749126,0.2768487077100005,1,0.25,0.9856500729628772,0.3969785404371968,0.3596884425150347
Car4,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.1026538017561277,0.3435587586416213,0.0918827861228828,0.4694894196965192,1,0.3333333333333333,0.3787126882361876,0.7413241516455891,0.3390322220056325
Smoc2,,ECM Glycoproteins,Core matrisome,4,4,0.75,UP,3,1,0.8698545566693375,1.2688761889787077,0.9423688107519046,1.3427312493762484,4,1.0,1.295649530869888,0.2857791948387429,0.5653200152242398
Amy1,,Non-ECM,Non-ECM,3,3,1.0,UP,3,0,0.9653435213889984,0.9653435213889984,1.0957608837599917,0.2682078769685111,3,1.0,6.234060105548288,0.0247787057079497,0.6445197874678981
Ctss,,ECM Regulators,Matrisome-associated,4,4,1.0,UP,4,0,0.3057923364662718,0.3057923364662718,0.2092362408191326,0.3226477864391462,1,0.25,1.895517956847638,0.1543119752727641,0.570305073886192
Sparcl1,,ECM Glycoproteins,Core matrisome,6,6,0.8333333333333334,DOWN,1,5,-0.175750448236082,0.1764681600091477,-0.1591729760166229,0.1616934319267179,0,0.0,-2.6624391301122112,0.0447526682813111,0.5645786352858291
Sema3c,,ECM-affiliated Proteins,Matrisome-associated,3,3,1.0,UP,3,0,0.5983137241437462,0.5983137241437462,0.5900711247660405,0.0833514185132453,3,1.0,12.433018988369565,0.0064070383414485,0.6114911412166731
Igfbp5,,ECM Glycoproteins,Core matrisome,5,5,0.8,UP,4,1,0.1855708625239393,0.1995581833837366,0.1057720470236894,0.2149674870768614,0,0.0,1.9302875466857548,0.125773793358202,0.5230363537843803
Adam9,,ECM Regulators,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.0124797828856887,0.0862374055688531,-0.020627471573503,0.124634350114031,0,0.0,-0.2002623333658924,0.8540825345304306,0.3333954689449168
Pla2g7,,Non-ECM,Non-ECM,3,3,1.0,UP,3,0,0.4151469795374391,0.4151469795374391,0.4675953316884996,0.1945592558908526,1,0.3333333333333333,3.695818314452181,0.0660414790967513,0.5812475786049818
Cpe,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.0881690880610217,0.1490432465878292,-0.1319271126566187,0.1620933298169595,0,0.0,-0.9421321676293064,0.4455755981723197,0.3787303814949072
Gpx7,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.0429315731865773,0.1028278390392077,-0.0141290451811541,0.1492760128147747,0,0.0,-0.4981353976829548,0.6677723025712885,0.3296694998602513
C1qa,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,-0.0451382299147735,0.2274684148919631,0.1314295337896903,0.3150804498558021,0,0.0,-0.2481325249214712,0.8271837096906663,0.3102512760216512
Angptl2,,Secreted Factors,Matrisome-associated,3,3,1.0,UP,3,0,0.6957318023387512,0.6957318023387512,0.7002635214870476,0.0177380509906395,3,1.0,67.93546995259452,0.0002166036194692,0.6224710359805695
C1qb,,ECM-affiliated Proteins,Matrisome-associated,4,4,0.75,UP,3,1,0.0467442861034354,0.101416073697068,0.0897811606339235,0.1052844019945534,0,0.0,0.8879622283622535,0.4399686805466162,0.4177361065545011
Fgf13,,Secreted Factors,Matrisome-associated,4,4,0.5,DOWN,2,2,-0.0226043228815514,0.1037428732305499,-0.0362790447625345,0.1220078117914932,0,0.0,-0.3705389441814006,0.7355975847282352,0.2838430056715256
Serpina1c,,ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,0.0390598480020669,0.0740518307093921,0.0522796029929918,0.0857060433626617,0,0.0,0.7893683878186277,0.5126150624479826,0.357823347051931
Matn2,,ECM Glycoproteins,Core matrisome,4,4,1.0,DOWN,0,4,-0.2039120033272597,0.2039120033272597,-0.1175688370140768,0.2300221195402389,1,0.25,-1.7729773443948151,0.1743437327576512,0.5561106890753134
Anxa4,,ECM-affiliated Proteins,Matrisome-associated,4,4,0.75,UP,3,1,0.123621116233604,0.140668237269473,0.1007227788199022,0.1500297282136818,0,0.0,1.6479549447364863,0.1979200405401599,0.4700710509130329
Serpina3k,,ECM Regulators,Matrisome-associated,4,4,0.5,DOWN,2,2,0.1496121198858074,0.2519269822019444,-0.0036339658767217,0.4025161011447429,1,0.25,0.7433845228069897,0.5111727886225668,0.3435463757897987
Ngly1,,ECM Regulators,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.0574912876772912,0.0736074459903046,-0.0583643294413914,0.0795498849087917,0,0.0,-1.4454147292157151,0.2441027251959433,0.4541284348539594
Anxa7,,ECM-affiliated Proteins,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.1080534568103065,0.1080534568103065,-0.0965450036646733,0.0742101850176127,0,0.0,-2.91209237073487,0.0618914868937936,0.5690152835963895
Plxdc2,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.0650163519922586,0.0677856013627079,-0.0769107313140029,0.0640566899284275,0,0.0,-1.757999439234188,0.220823464761882,0.4155550436544826
Hspg2,,Proteoglycans,Core matrisome,4,4,0.75,UP,3,1,0.0084637461732793,0.0419661272107255,0.0158182040823306,0.0564185606164878,0,0.0,0.3000341051170282,0.7837396605170303,0.3430369159117841
Plxnb2,,ECM-affiliated Proteins,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.1514635009961197,0.1514635009961197,-0.1490128605503275,0.1276629353617012,0,0.0,-2.3728657118369627,0.0982490417214519,0.5660847770494393
Vcan,,Proteoglycans,Core matrisome,4,4,0.75,UP,3,1,0.039320736923669,0.1040886344210799,0.0544551176705616,0.1280328636856732,0,0.0,0.614228812693019,0.5825053101328732,0.3894960367096509
Dsp,,ECM Glycoproteins,Core matrisome,4,4,1.0,DOWN,0,4,-0.0826863000449821,0.0826863000449821,-0.0789595817819093,0.0661139721249829,0,0.0,-2.501326040089394,0.0876041871021185,0.5613360278781923
Igfbp7,,ECM Glycoproteins,Core matrisome,3,3,1.0,DOWN,0,3,-0.0654864290961623,0.0654864290961623,-0.0565114773624126,0.0529594859548601,0,0.0,-2.141747042210496,0.1655089294784397,0.5263880334845165
P4ha1,,ECM Regulators,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.138722833095119,0.138722833095119,-0.0763009303787228,0.1610280573843646,0,0.0,-1.4921312409372294,0.2741968214502202,0.511974095490056
Vwf,,ECM Glycoproteins,Core matrisome,4,4,0.75,DOWN,1,3,0.0662449537187515,0.1579269679985201,-0.0513014486152835,0.2560200972395069,0,0.0,0.5174980748232385,0.6405472124277276,0.3832714896084241
Lamc1,,ECM Glycoproteins,Core matrisome,4,4,0.75,UP,3,1,0.1377872793042827,0.1916404383275164,0.0735270052927174,0.2638103275459792,1,0.25,1.044593519791358,0.3729709287160159,0.440158093383666
Anxa6,,ECM-affiliated Proteins,Matrisome-associated,4,5,0.8,DOWN,1,4,-0.0215618048378738,0.1205445346549188,-0.0460005273094299,0.1599674678412403,0,0.0,-0.3013966651201816,0.7781308612431538,0.3670165165109788
Ctsa,,ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,0.0290842068048466,0.0418822771205262,0.050865245208397,0.041879370008981,0,0.0,1.202867279833291,0.3521059094406069,0.3867082222945195
Serpina3n,,ECM Regulators,Matrisome-associated,4,4,1.0,UP,4,0,0.3263013928487309,0.3263013928487309,0.2166565369234057,0.3128261006320717,1,0.25,2.086151968709977,0.1282469404720371,0.5775689864845833
Itih2,,ECM Regulators,Matrisome-associated,4,4,0.75,UP,3,1,0.1052432149981559,0.2599421598963479,0.2070101415106484,0.2817707555104538,0,0.0,0.7470130447533363,0.5092736177262657,0.4197277277384992
Crlf3,,Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,0.0002779362239905,0.0260444231320628,0.0182572810547108,0.0337450163042434,0,0.0,0.0142658002258813,0.9899130691137048,0.2575630049610535
Anxa3,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.0243098275771141,0.0251785214137191,-0.0028490003171134,0.0408198416677934,0,0.0,-1.0315046498581082,0.4107132462069782,0.3733163793705645
S100a10,,Secreted Factors,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.0900321184446044,0.1703457885685813,-0.0806939003635638,0.216785153030058,0,0.0,-0.8306114804100183,0.4671191527523883,0.4191989836004981
S100a6,,Secreted Factors,Matrisome-associated,4,4,1.0,UP,4,0,0.2320462643408427,0.2320462643408427,0.1869730750386993,0.1207606585803752,0,0.0,3.8430771588811528,0.0310849044326316,0.5875758808416756
M6pr,,Secreted Factors,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.0656196604039081,0.0656196604039081,-0.0510815639611801,0.056958218385024,0,0.0,-1.9954378668709916,0.1841256654210343,0.5226780094267722
S100a11,,Secreted Factors,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.0360869099681529,0.073296873879364,-0.0055921363580708,0.1204050705858496,0,0.0,-0.5994250872088103,0.5911381883984476,0.3846902850023644
Plxna1,,ECM-affiliated Proteins,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.0789449441402092,0.0789449441402092,-0.0959508809831863,0.0341641108605711,0,0.0,-4.00234780906701,0.0571295194050662,0.5494097670035959
S100a13,,Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.0450190071758364,0.0609587300940886,-0.0208649236178088,0.0836628797373816,0,0.0,-0.9320167794799958,0.4497189594532705,0.3690932575893429
Anxa11,,ECM-affiliated Proteins,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.1392989813920152,0.1392989813920152,-0.1458151455857136,0.1158305506653939,0,0.0,-2.405220049318696,0.0954257192565595,0.5654329895820073
Plxnd1,,ECM-affiliated Proteins,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.1036947780836711,0.1036947780836711,-0.0747346270566623,0.087079080358315,0,0.0,-2.381623178770044,0.0974749177358881,0.5614627295553072
Agt,,ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,0.059386703355078,0.0939002461735506,-0.0091207592856765,0.1486435857951518,0,0.0,0.6919961393206056,0.5604808629412854,0.3502350284996862
Serpinb6,,ECM Regulators,Matrisome-associated,4,4,0.5,DOWN,2,2,0.0411076873941007,0.0835264535618385,0.0068806897311883,0.1323398114141323,0,0.0,0.6212444608291302,0.5784463446145707,0.3132516117273873
Hcfc1,,Secreted Factors,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.0719821626671449,0.1142953337184054,-0.0391950309127245,0.1593916526818416,0,0.0,-0.9032111965214018,0.4329896974292971,0.4204198291800987
Lama3,,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,DOWN,1,2,-0.0808606678336835,0.1052659852076306,-0.0494509961281318,0.1359231448853128,0,0.0,-1.0303968845045754,0.4111265669297417,0.3812424616054029
Sema4b,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.0251513861525811,0.0317481087712155,-0.0282486096114844,0.0336050756430464,0,0.0,-1.2963362784772918,0.324282779449597,0.3912594314577904
Plxnb1,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,0.0183035073331612,0.0714265855603088,-0.0381222929386246,0.1007261942607964,0,0.0,0.3147404197130848,0.7827599296326112,0.3035318491000968
Spon1,,ECM Glycoproteins,Core matrisome,3,3,1.0,DOWN,0,3,-0.1015487900964845,0.1015487900964845,-0.0816206212103596,0.0562178344434567,0,0.0,-3.1286808827750945,0.0887672062781373,0.5453426142246092
Lgalsl,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.0418522326100109,0.0684831711644055,-0.0284422342050119,0.0892623396129054,0,0.0,-0.8121027703854775,0.5020220604274788,0.359385081501533
Cspg4,,ECM-affiliated Proteins,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.1696039353313137,0.1696039353313137,-0.0866653083423356,0.1825448387072466,0,0.0,-1.858216715766073,0.1601129938107175,0.5555260300651056
S100a1,,Secreted Factors,Matrisome-associated,3,3,1.0,UP,3,0,0.0643554065888964,0.0643554065888964,0.0654488989806363,0.0275777505980552,0,0.0,4.0419117417641095,0.0561084780172988,0.548155021526018
Creld1,,ECM Glycoproteins,Core matrisome,3,3,1.0,DOWN,0,3,-0.0953490239721581,0.0953490239721581,-0.0759736879012998,0.0392287823476044,0,0.0,-4.209902629872625,0.0520564422331942,0.5520647904211652
Egln1,,ECM Regulators,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.0949126024723106,0.1227009408698795,-0.0608087138448871,0.1579750225215105,0,0.0,-1.201615305475104,0.315720486181166,0.4447142321448724
Vwa5a,,ECM Glycoproteins,Core matrisome,4,4,0.75,DOWN,1,3,-0.1372957592496656,0.1686314162077534,-0.0755933921344778,0.2290816748049014,0,0.0,-1.1986620873676976,0.3167114472597269,0.4491090874629475
Creld2,,ECM Glycoproteins,Core matrisome,3,3,1.0,DOWN,0,3,-0.069268671783443,0.069268671783443,-0.0506574919715604,0.0324253088713544,0,0.0,-3.700099184181637,0.0659035184892642,0.5466873399510797
Cap2,,ECM Regulators,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.0817122566918167,0.0817122566918167,-0.0943341068769517,0.0663820731421648,0,0.0,-2.461877215459076,0.0907161129295957,0.5606162383773802
Lman1,,ECM-affiliated Proteins,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.094285897162232,0.094285897162232,-0.0847445323602121,0.0772041316692251,0,0.0,-2.1152749314230994,0.168681471697923,0.5286334718472268
Sema7a,,ECM-affiliated Proteins,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.0875484815302729,0.0875484815302729,-0.0877110642128233,0.0363391526504988,0,0.0,-4.172866098292379,0.0529122255457323,0.551113579514469
Htra1,,ECM Regulators,Matrisome-associated,4,4,1.0,UP,4,0,0.2939510324984797,0.2939510324984797,0.3534229079120156,0.1486467234758001,0,0.0,3.955028750382584,0.0288484777529927,0.5942136429933671
Il16,,Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.2432674387134417,0.2440683554249546,-0.133198705417623,0.3143063785923988,1,0.3333333333333333,-1.3405759232944154,0.3120404675846642,0.4149399184961508
S100A7,Protein S100-A7 (Psoriasin) (S100 calcium-binding protein A7),Secreted Factors,Matrisome-associated,3,3,1.0,UP,3,0,0.4196114829437347,0.4196114829437347,0.14403596810789,0.6031528212530969,1,0.3333333333333333,1.2049821907288945,0.3514456718563555,0.5246131903936906
MPI,Mannose-6-phosphate isomerase (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI),ECM Regulators,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.0294132405597255,0.0294132405597255,-0.0364664122427375,0.0147750243224598,0,0.0,-3.4480638375157993,0.0747958888424004,0.5409233227580806
THSD4,Thrombospondin type-1 domain-containing protein 4 (A disintegrin and metalloproteinase with thrombospondin motifs-like protein 6) (ADAMTS-like protein 6) (ADAMTSL-6),ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,UP,2,1,-0.0372592380748602,0.0912032908040551,0.0278036656046872,0.1352037680787068,0,0.0,-0.4773157901885891,0.6802101007189643,0.3260194854072009
ELANE,Neutrophil elastase (EC 3.4.21.37) (Bone marrow serine protease) (Elastase-2) (Human leukocyte elastase) (HLE) (Medullasin) (PMN elastase),ECM Regulators,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.3217808204440935,0.3217808204440935,-0.3715490330364492,0.1487657954256349,0,0.0,-3.7464306113899104,0.0644367394313425,0.572231910628729
CSTA,"Cystatin-A (Cystatin-AS) (Stefin-A) [Cleaved into: Cystatin-A, N-terminally processed]",ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.1257978557019425,0.1547700138531772,-0.0500521199793482,0.2172681954592092,0,0.0,-1.0028539938782242,0.4215527946191815,0.3841076189320696
COL5A3,Collagen alpha-3(V) chain,Collagens,Core matrisome,4,4,1.0,DOWN,0,4,-0.2495896060122345,0.2495896060122345,-0.198232970148192,0.1822051626541184,1,0.25,-2.7396546000843305,0.0713590544928247,0.5812753849967762
TGM3,Protein-glutamine gamma-glutamyltransferase E (EC 2.3.2.13) (Transglutaminase E) (TG(E)) (TGE) (TGase E) (Transglutaminase-3) (TGase-3) [Cleaved into: Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain; Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain],ECM Regulators,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.6682555768113927,0.6682555768113927,-0.441607727579125,0.6532621026762889,1,0.25,-2.0459033948967145,0.1332877136467129,0.6107562502459144
PDF,"Peptide deformylase, mitochondrial (EC 3.5.1.88) (Polypeptide deformylase)",Secreted Factors,Matrisome-associated,3,3,0.6666666666666666,DOWN,1,2,-0.2611842301335078,0.4529986989256437,-0.5302352119872206,0.4753971751774417,2,0.6666666666666666,-0.9515924375405588,0.4417375245826489,0.4098935414466228
SERPINB12,Serpin B12,ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,-0.0452542962504547,0.3550440953670299,0.0915765682773115,0.5009937105816848,1,0.3333333333333333,-0.1564545396698776,0.89004078371609,0.3104374292640732
ARG1,Arginase-1 (EC 3.5.3.1) (Liver-type arginase) (Type I arginase),ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,DOWN,1,2,-0.2832014495466593,0.2975390872959576,-0.1267984807900951,0.4061600889395974,1,0.3333333333333333,-1.2076994090498048,0.3505995480533879,0.4125751755895064
FLG,Filaggrin,Secreted Factors,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.3194596470029014,0.3658806712240717,-0.1900989750064693,0.4671615503818597,1,0.25,-1.367662414604857,0.2648640937658637,0.4792034836633521
COL21A1,Collagen alpha-1(XXI) chain,Collagens,Core matrisome,4,4,0.75,DOWN,1,3,-0.5664816898463472,0.5749147917142907,-0.5768297400945906,0.5382320446616597,2,0.5,-2.104971992897396,0.1259678056791078,0.5278861533297251
FGL2,Fibroleukin,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,UP,2,1,-0.2131744039929416,0.2539245095683329,0.0243937826854954,0.4222099062684428,1,0.3333333333333333,-0.8745150057048432,0.4740587289958605,0.3835218816282494
