Canonical_Gene_Symbol,Zscore_Delta_mean,Zscore_Delta_std,Zscore_Delta_count,Zscore_Delta_min,Zscore_Delta_max,Zscore_Old_mean,Zscore_Old_std,Zscore_Young_mean,Zscore_Young_std,Abundance_Old_mean,Abundance_Young_mean,Tissue_<lambda>,Study_ID_<lambda>,Matrisome_Category_<lambda>,Matrisome_Division_<lambda>,zscore_delta_abs_mean,zscore_delta_range,coefficient_of_variation,pct_increasing,direction_consistency
Col4a2,0.18556267998988407,0.18823229587655524,10,-0.0017271963730299,0.5930936054073735,0.4682652183538366,0.6764575013421068,0.28270253836395254,0.737870211689741,168960.52258284253,165866.69462689565,10,6,Collagens,Core matrisome,0.18556267998988407,0.5948208017804034,1.0089493562526102,0.9,0.8
Col4a3,0.5503172926340834,0.11984758305008088,3,0.428761267139883,0.6683800560787821,0.8418441404514391,0.4703534894500664,0.29152684781735577,0.5624760975448417,21.91638971297226,20.971104673101078,3,3,Collagens,Core matrisome,0.5503172926340834,0.23961878893889915,0.21738404481650336,1.0,1.0
Col4a4,0.3092273610429659,0.09510709020522871,2,0.241976492619928,0.3764782294660038,0.11169459938293444,0.43505767079912394,-0.19753276166003156,0.5301647610043526,23.703287746522037,22.958579651193464,2,2,Collagens,Core matrisome,0.3092273610429659,0.13450173684607578,0.3065722181482779,1.0,1.0
Col4a5,0.09213243199151175,0.09472630098493354,2,0.0251508222083473,0.1591140417746762,-0.10248191233001774,1.2236696217122383,-0.19461434432152946,1.1289433207273045,28.401063055039316,27.95471529068301,2,2,Collagens,Core matrisome,0.09213243199151175,0.1339632195663289,1.0171140059304695,1.0,1.0
Col4a6,0.283454562942406,,1,0.283454562942406,0.283454562942406,0.3285578217885828,,0.0451032588461767,,30.50764,29.418057500000003,1,1,Collagens,Core matrisome,0.283454562942406,0.0,,1.0,1.0
Col5a1,-0.1276405469101776,0.481460109812467,7,-0.9606011499965496,0.5409218061320673,0.3019087079313313,1.4997310262182455,0.4295492548415089,1.217653600390609,157501.26701652288,128952.33098741581,7,5,Collagens,Core matrisome,0.1276405469101776,1.5015229561286167,3.742677727797934,0.42857142857142855,0.1428571428571429
Col5a2,-0.016586717467053202,0.53780767910271,8,-0.8693845377791889,0.787042478770215,-0.5143029079877759,0.8165266297267586,-0.4977161905207227,0.9447136494202224,93427.61958532892,79733.71212319078,8,5,Collagens,Core matrisome,0.016586717467053202,1.656427016549404,30.580333146889636,0.625,0.25
Col6a1,0.07080876804640193,0.41710331181519567,10,-0.8840040977969036,0.6214356534959653,0.4006091792620198,0.7134155269288529,0.3298004112156178,0.8410891759240208,1598942.367148842,1411767.8844703366,10,6,Collagens,Core matrisome,0.07080876804640193,1.5054397512928688,5.808529002275442,0.7,0.3999999999999999
Col6a2,0.09499525361963322,0.3723390354553763,10,-0.6970816461695937,0.5609521076994676,0.6268360084591332,0.6729374160105622,0.5318407548395,0.7494012759782015,1050425.5394241388,870506.4974414567,10,6,Collagens,Core matrisome,0.09499525361963322,1.2580337538690611,3.878723389082483,0.6,0.19999999999999996
Col6a3,0.00802371236390307,0.08376952569898097,4,-0.0823876977982205,0.1019666388730771,1.1674338400465882,0.7836110321394862,1.1594101276826854,0.8385064367939341,1902741.0830712912,2294915.1476868927,4,3,Collagens,Core matrisome,0.00802371236390307,0.18435433667129758,9.283266389793006,0.5,0.0
Col6a4,0.0339203558111453,,1,0.0339203558111453,0.0339203558111453,0.7573016444324099,,0.10196026017695409,0.8788220463697807,3194164.2,1457573.5510375001,2,2,Collagens,Core matrisome,0.0339203558111453,0.0,,0.5,0.0
Col6a5,0.24683398592755842,0.5059648720830705,3,-0.1693451088376552,0.8100244662747851,-0.10532990205229258,1.1439410229352427,-0.352163887979851,1.1693640332077602,2300178.6166669647,1824110.8448308036,3,3,Collagens,Core matrisome,0.24683398592755842,0.9793695751124403,2.041547571409207,0.6666666666666666,0.33333333333333326
Col6a6,-0.018708596002950537,0.5249037983501763,8,-0.6190489529149787,0.8492631316055325,-0.08639502340227907,0.6124536506223947,-0.06768642739932856,0.256610370451352,28702.400564195807,33295.50411732714,8,5,Collagens,Core matrisome,0.018708596002950537,1.468312084520511,26.633241569901475,0.375,0.25
Col7a1,0.0671316555441776,,1,0.0671316555441776,0.0671316555441776,0.024665083026222,,-0.0424665725179555,,29.55401,29.144135,1,1,Collagens,Core matrisome,0.0671316555441776,0.0,,1.0,1.0
Col8a1,-0.0588093250877259,,1,-0.0588093250877259,-0.0588093250877259,-0.3268567870210931,,-0.2680474619333672,,28.4509175,28.4385075,1,1,Collagens,Core matrisome,0.0588093250877259,0.0,,0.0,1.0
Col8a2,0.91510045036133,,1,0.91510045036133,0.91510045036133,0.3810053430445856,,-0.5340951073167445,,15.226477878,14.481969468,1,1,Collagens,Core matrisome,0.91510045036133,0.0,,1.0,1.0
Colec11,-0.2305675355916508,,1,-0.2305675355916508,-0.2305675355916508,-0.2633442280108568,,-0.0327766924192058,,16.543435534896194,16.621678691642405,1,1,ECM-affiliated Proteins,Matrisome-associated,0.2305675355916508,0.0,,0.0,1.0
Colec12,-0.05392852023573415,0.09977756468836148,4,-0.1786972714617301,0.0602453540046155,-1.1233957906402523,0.7058995144462905,-1.0694672704045183,0.6593630686828683,39359.52770663335,32436.558840852038,4,4,ECM-affiliated Proteins,Matrisome-associated,0.05392852023573415,0.2389426254663456,1.8164983192729531,0.25,0.5
Colq,0.2264785860556995,,1,0.2264785860556995,0.2264785860556995,-0.3538196739590389,,-0.5802982600147385,,28.366306666666663,27.4617725,1,1,ECM Glycoproteins,Core matrisome,0.2264785860556995,0.0,,1.0,1.0
Comp,0.7606552753374543,0.45302993924437157,4,0.2440471735005481,1.159485374364726,-0.5405651922896509,0.6135187440849013,-1.3012204676271053,0.7358319359927229,14.129007124,13.442942703,4,1,ECM Glycoproteins,Core matrisome,0.7606552753374543,0.9154382008641779,0.5947965620584128,1.0,1.0
Copa,-0.1923135289573492,0.10828687924905127,4,-0.3165456138839437,-0.0522667118039584,0.09468239017253335,0.2594461265315947,0.2869959191298826,0.3151800112069048,14.7096325625,14.8853345955,4,1,Non-ECM,Non-ECM,0.1923135289573492,0.2642789020799853,0.5601619288267331,0.0,1.0
Cp,0.15682940519929078,0.09685601458845103,4,0.0387436626529582,0.2723126469972929,0.0041987140841197035,0.33825456803982995,-0.15263069111517114,0.3365189613543784,14.6283328785,14.483851121499999,4,1,Non-ECM,Non-ECM,0.15682940519929078,0.2335689843443347,0.6136753443767414,1.0,1.0
Cpa3,0.2089820212761783,0.28833892921729404,4,-0.1954674092693392,0.4261466344611309,1.3196923606379796,0.26074708242963546,1.1107103393618014,0.1255925163451876,15.857537009,15.617179257,4,1,Non-ECM,Non-ECM,0.2089820212761783,0.62161404373047,1.3731600803959165,0.75,0.5
Cpb2,-0.08703940241768085,0.10925263533245036,2,-0.1642926817237575,-0.0097861231116042,-0.5339518209074681,1.089952747294564,-0.44691241848978713,0.9807001119621135,14.101072317,14.172480022,2,1,Non-ECM,Non-ECM,0.08703940241768085,0.1545065586121533,1.2409515777279887,0.0,1.0
Cpe,-0.08816908806102174,0.1620933298169595,3,-0.2238913893166577,0.0913112377902112,-0.025223107244812276,0.4312211239567668,0.06294598081620945,0.31151055293071356,14.499176966666667,14.549469614000001,3,1,Non-ECM,Non-ECM,0.08816908806102174,0.3152026271068689,1.817819755048218,0.3333333333333333,0.33333333333333337
Cpm,-0.003395502986289045,0.21341539158079767,2,-0.1543029735826535,0.1475119676100754,-0.3709807186485139,0.15689362215215313,-0.36758521566222485,0.05652176942864452,14.634166711999999,14.707335806,2,1,Non-ECM,Non-ECM,0.003395502986289045,0.3018149411927289,48.553121735216045,0.5,0.0
Cpn1,0.2224189731845607,,1,0.2224189731845607,0.2224189731845607,-2.25174164609532,,-2.4741606192798806,,12.03685838,11.802828094,1,1,Non-ECM,Non-ECM,0.2224189731845607,0.0,,1.0,1.0
Cpn2,0.057874444410764704,0.20876565302858222,3,-0.1265377615658978,0.2845320315841585,-0.388959083079925,1.6259457740394951,-0.4468335274906898,1.6246750665323946,15.113360147385817,15.045145647271651,3,2,ECM Regulators,Matrisome-associated,0.057874444410764704,0.4110697931500563,3.5459468894862494,0.6666666666666666,0.33333333333333326
Cpq,-0.1726606033313589,,1,-0.1726606033313589,-0.1726606033313589,-0.553636413074301,,-0.380975809742942,,14.378135052,14.61812834,1,1,Non-ECM,Non-ECM,0.1726606033313589,0.0,,0.0,1.0
Creg1,0.3218712271613075,,1,0.3218712271613075,0.3218712271613075,-0.2555765362735954,,-0.5774477634349029,,14.648673958,14.443418816,1,1,Non-ECM,Non-ECM,0.3218712271613075,0.0,,1.0,1.0
Creld1,-0.05744768256530662,0.08229203058663709,4,-0.1404957476715738,0.0562563416552479,-0.14164200164034746,0.8549636611792171,-0.08419431907504088,0.91104204940639,24.975315636872573,24.927775172058613,4,3,ECM Glycoproteins,Core matrisome,0.05744768256530662,0.1967520893268217,1.4079605379509776,0.25,0.5
Creld2,-0.06926867178344306,0.03242530887135442,3,-0.1067099800009908,-0.050438543377778,-0.7986624750298796,0.19754353726760676,-0.9143376188366363,0.39389314137740755,22.18103090101685,22.82576186389797,4,3,ECM Glycoproteins,Core matrisome,0.06926867178344306,0.0562714366232128,0.4614475846545683,0.0,1.0
Crispld2,-0.1119896468575528,,1,-0.1119896468575528,-0.1119896468575528,-0.7914832049927362,,-0.6794935581351833,,26.9928975,27.151485,1,1,ECM Glycoproteins,Core matrisome,0.1119896468575528,0.0,,0.0,1.0
Crlf1,0.3087127877610565,,1,0.3087127877610565,0.3087127877610565,-1.1780156931457388,,-1.486728480906795,,25.77994,24.626416666666668,1,1,Secreted Factors,Matrisome-associated,0.3087127877610565,0.0,,1.0,1.0
Crlf3,-0.0036938410060611757,0.028674916001790375,4,-0.0386497303621085,0.0212262579793693,-1.100366058844354,0.1753741759192906,-1.0966722178382928,0.16426753343348885,22.613417466438264,22.480998167932302,4,3,Secreted Factors,Matrisome-associated,0.0036938410060611757,0.0598759883414778,6.109051406888802,0.5,0.0
Cspg4,-0.16006273955020517,0.15952158377053005,5,-0.4417569146616235,-0.0633282099789601,-0.1346519379769238,0.2633301989412852,0.025410801573281384,0.3180017764638856,23.17058125153314,23.283791948811444,5,4,ECM-affiliated Proteins,Matrisome-associated,0.16006273955020517,0.3784287046826634,0.9904313326348536,0.0,1.0
Cspg5,-0.019193215996580668,0.031903440910796034,3,-0.0444298215975627,0.0166665335156367,0.7624128039354021,1.1598891925192518,0.7816060199319828,1.1907990385314853,30.11605207516413,30.01976223112867,2,1,ECM-affiliated Proteins,Matrisome-associated,0.019193215996580668,0.0610963551131994,1.5799088622732638,0.3333333333333333,0.33333333333333337
Cst12,0.3820131541507311,,1,0.3820131541507311,0.3820131541507311,-0.9855239661725712,,-1.3675371203233022,,61940.934765625,24086.277734375,1,1,ECM Regulators,Matrisome-associated,0.3820131541507311,0.0,,1.0,1.0
Cst3,-0.07728091958508464,0.2200810619153844,9,-0.4878057109462097,0.3599099077249741,-0.02137652392030274,1.0281635165711243,0.055904395664781906,1.0956829348511938,2746.1084428012923,1120.0807517334006,9,5,ECM Regulators,Matrisome-associated,0.07728091958508464,0.8477156186711838,2.8114266296549464,0.2222222222222222,0.5555555555555556
Cstb,0.19831588875001813,0.2955509755523142,9,-0.1067182860853861,0.7037554546373512,-0.5986532970458911,0.8917657496233873,-0.7969691857959091,1.066709802195539,19668.98913375702,13761.307140502773,9,5,ECM Regulators,Matrisome-associated,0.19831588875001813,0.8104737407227374,1.4828269708241577,0.5555555555555556,0.11111111111111116
Ctsa,0.0068401859992725,0.05611096388373094,4,-0.05989187641745,0.0555844806796624,-0.054519606686126626,0.4785878422645998,-0.06135979268539912,0.4429175037284224,24.87780175515403,24.72914859455068,4,3,ECM Regulators,Matrisome-associated,0.0068401859992725,0.1154763570971124,7.156840907720498,0.5,0.0
Ctsb,0.29944733092727577,0.34875397375641204,10,-0.0841405556090053,1.0871121245985895,0.15097119562052502,0.5306838452536653,-0.14847613530675075,0.780528680090269,179669.6605801306,120889.26658065256,10,6,ECM Regulators,Matrisome-associated,0.29944733092727577,1.1712526802075949,1.1607823996307327,0.8,0.6000000000000001
Ctsc,0.04300731558169426,0.3152506887233869,6,-0.3066196464226473,0.6273449732535422,-0.8667904849951756,0.5296260204176232,-0.9097978005768699,0.6699576236916537,18.009208737207903,17.95325038897471,6,4,ECM Regulators,Matrisome-associated,0.04300731558169426,0.9339646196761895,7.1635973373145685,0.5,0.0
Ctsd,0.3406239855236033,0.3439748072344729,10,-0.0531880875616538,1.1272321061650246,1.1485038882043277,0.3150144237664474,0.8078799026807244,0.3103159564580997,364129.66868688975,239138.4657661717,10,6,ECM Regulators,Matrisome-associated,0.3406239855236033,1.1804201937266783,1.0068813134044627,0.9,0.8
Ctsf,0.7774724633378417,0.785945048011989,7,-0.0073985390258923,2.1424854320950724,-0.41058222004208694,0.759290310602797,-1.188054683379929,0.2705380723196542,28321.887599079426,17511.49900710183,7,5,ECM Regulators,Matrisome-associated,0.7774724633378417,2.1498839711209645,1.0095990353237507,0.8571428571428571,0.7142857142857142
Ctsg,0.405808793776987,,1,0.405808793776987,0.405808793776987,-0.472789864055718,,-0.8785986578327051,,27.9929725,26.528675,1,1,ECM Regulators,Matrisome-associated,0.405808793776987,0.0,,1.0,1.0
Ctsh,-0.0057140038052259645,0.3227826246623164,8,-0.3399010084155263,0.690973951028202,-0.2112852590805043,0.9889168025259547,-0.2055712552752783,1.077906916140787,19.30800360534605,19.184191998271455,8,5,ECM Regulators,Matrisome-associated,0.0057140038052259645,1.0308749594437283,48.07602647038609,0.375,0.25
Ctsl,-0.06713035391521234,0.26020892573216126,9,-0.6293123798120098,0.2534571631984114,-0.20657508751341838,0.6776214289691387,-0.13944473359820597,0.5704491606593841,112469.49954503018,61062.98006607399,9,5,ECM Regulators,Matrisome-associated,0.06713035391521234,0.8827695430104212,3.819280405558866,0.3333333333333333,0.33333333333333337
Ctss,0.2634879546289103,0.2949991511577061,5,0.048268446507632,0.75642841771919,-0.6882191487116398,1.0341356510134332,-0.9517071033405502,1.2149933390669487,21.66490150212578,21.17485058039758,5,4,ECM Regulators,Matrisome-associated,0.2634879546289103,0.708159971211558,1.115359493673746,1.0,1.0
Ctsz,-0.018615527669182827,0.14342545362765313,9,-0.2997784291529557,0.1508999381469256,-0.1212015333646676,0.7241887127369002,-0.10258600569548477,0.6954939681231467,32359.35516067115,32141.79615229943,9,5,ECM Regulators,Matrisome-associated,0.018615527669182827,0.4506783672998813,7.311832546466906,0.4444444444444444,0.11111111111111116
Cx3cl1,0.0072324114050986,0.03914565083394692,2,-0.0204477437535461,0.0349125665637433,-0.7765237617179266,0.14594668531727878,-0.7837561731230251,0.18509233615122578,25.634243266351213,25.500388829158677,2,1,Secreted Factors,Matrisome-associated,0.0072324114050986,0.0553603103172894,4.755064938773924,0.5,0.0
Cxcl12,0.5657850903935682,0.21026299638166565,2,0.4171066998194899,0.7144634809676464,0.07071942803571718,0.7093034416717637,-0.49506566235785093,0.4990404452900982,22.77202338289133,21.56876319464657,2,2,Secreted Factors,Matrisome-associated,0.5657850903935682,0.29735678114815656,0.3709748191076476,1.0,1.0
Cxcl15,-0.2126200219659271,,1,-0.2126200219659271,-0.2126200219659271,-1.189522846650462,,-0.9769028246845348,,25.74383,26.221175,1,1,Secreted Factors,Matrisome-associated,0.2126200219659271,0.0,,0.0,1.0
Cyb5d2,-0.3046884096985659,0.24484820125723022,2,-0.477822233168882,-0.1315545862282499,-1.2365710220536,0.06882024704506522,-0.9318826123550341,0.3136684483022954,13.439048722,13.743513419,2,1,Non-ECM,Non-ECM,0.3046884096985659,0.3462676469406321,0.8009731265201413,0.0,1.0
DCN,0.03162510678876691,0.3306563657787956,8,-0.5889732486979755,0.3816935609243781,1.3607861982085419,1.4180433896842268,1.329161091419775,1.1384993462169273,55598.74979348918,25685.419912497986,8,5,Proteoglycans,Core matrisome,0.03162510678876691,0.9706668096223536,10.135027845874921,0.625,0.25
DPT,0.009547146217448732,0.26678299707261316,8,-0.5396489580557468,0.321216542327823,0.6090372040375563,1.0185540216549631,0.5994900578201076,1.0372856118465383,10902.354502707754,4734.659212420729,8,5,ECM Glycoproteins,Core matrisome,0.009547146217448732,0.8608655003835697,25.294330008553324,0.5,0.0
DSPP,-0.2166400898539064,0.2935091418219331,4,-0.5879550493426053,0.1089222642700298,-0.37072927535606953,1.289651975580412,0.05482755860755384,1.4045747064346958,138563.27532948216,95382.62925204732,5,3,ECM Glycoproteins,Core matrisome,0.2166400898539064,0.6968773136126352,1.348598698056754,0.2,0.6
Dag1,0.002968639191082421,0.1945476649476768,4,-0.2110649748306303,0.2519750314901181,0.7490090047754617,0.6097260734072031,0.7460403655843795,0.5975642466761654,15.3279449265,15.311235015000001,4,1,Non-ECM,Non-ECM,0.002968639191082421,0.4630400063207484,49.02125277219146,0.5,0.0
Dbi,0.2614891843673119,0.2516968813043587,4,0.1031271485185949,0.6356892884539331,2.2428471356531983,0.9803184748453592,1.9813579512858865,1.0524222396475948,16.676421537499998,16.367341874999997,4,1,Non-ECM,Non-ECM,0.2614891843673119,0.5325621399353382,0.958884770475529,1.0,1.0
Dcn,-0.0689222858644474,0.1861071209220829,10,-0.3004248623134606,0.2063613276557199,0.7376347971797876,1.0559639756367005,0.806557083044235,1.162964905559425,830726.3434297617,517298.65493024664,10,6,Proteoglycans,Core matrisome,0.0689222858644474,0.5067861899691806,2.661628100701306,0.5,0.0
Ddt,0.0595658920409717,0.06094159085497533,4,0.0045776538472327,0.1235990341309191,0.7382857894155384,0.2909011731475019,0.6787198973745666,0.29202272756263625,15.29140103,15.218443409,4,1,Non-ECM,Non-ECM,0.0595658920409717,0.1190213802836864,1.0062031417575668,1.0,1.0
Dhrs11,0.23755009305753463,0.21390513615212078,4,-0.0060117753451234,0.4707159477307081,0.553648945945623,0.8363065417086476,0.3160988528880883,0.9958328395400717,15.1429364485,14.916952737999999,4,1,Non-ECM,Non-ECM,0.23755009305753463,0.4767277230758315,0.8966885462523384,0.75,0.5
Dhrs13,0.0925210427559891,,1,0.0925210427559891,0.0925210427559891,-0.8645744279977241,,-0.9570954707537132,,14.095907094,14.1058232,1,1,Non-ECM,Non-ECM,0.0925210427559891,0.0,,1.0,1.0
Dhrs7c,-0.3113219713800227,0.4133156297928977,4,-0.8047939869655678,0.1507300743707284,0.1463961240421522,0.28297692349889425,0.4577180954221749,0.46262696730978553,14.7492018835,15.046134965,4,1,Non-ECM,Non-ECM,0.3113219713800227,0.9555240613362962,1.323363924627606,0.25,0.5
Dlg1,-0.16179629791900502,0.09616576434726902,4,-0.2447638320172229,-0.0549395256395728,-0.12657557028621713,0.4162751569879883,0.035220727632787885,0.43329568877891084,14.48816686,14.649338017,4,1,Non-ECM,Non-ECM,0.16179629791900502,0.1898243063776501,0.5907122310306697,0.0,1.0
Dmbt1,0.3098326496628298,,1,0.3098326496628298,0.3098326496628298,-2.098065385842101,,-2.4078980355049304,,21.559366506789853,20.568664069915737,1,1,ECM Glycoproteins,Core matrisome,0.3098326496628298,0.0,,1.0,1.0
Dnajb11,-0.11066216806718696,0.0839722352689576,4,-0.2099457161528532,-0.0375631841819106,-0.07472554747159671,0.3209369987089302,0.035936620595590316,0.4040069548233009,14.5354040035,14.6413757235,4,1,Non-ECM,Non-ECM,0.11066216806718696,0.1723825319709426,0.7520204624580783,0.0,1.0
