Gene_Symbol,Compartment_A,Compartment_B,Delta_z_A,Delta_z_B,Antagonism_Magnitude,Tissue,Matrisome_Category,Mechanical_Stress_A,Mechanical_Stress_B,Protein_Type
Vwa1,Skeletal_muscle_Gastrocnemius,Cortex,-0.3451654602906017,1.0033536663111622,1.3485191266017638,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,1.0,Other
TGM1,Glomerular,Tubulointerstitial,-0.8583798524728902,0.4901072897777961,1.3484871422506863,Kidney_Glomerular,ECM Regulators,0.5,0.5,Other
Col5a2,Lung,Skeletal_muscle_Gastrocnemius,-0.183743737721372,1.1632487729075545,1.3469925106289264,Lung,Collagens,0.5,0.5,Other
SERPING1,OAF,Glomerular,-0.1602239976983652,1.1864089013793664,1.3466328990777316,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
Itih5,Ovary,Skeletal_muscle_TA,0.5852991186562787,-0.7604451079762162,1.3457442266324948,Ovary,ECM Regulators,0.5,0.0,Other
TGFBI,Skin dermis,Cortex,-0.3674206511140211,0.9780033654554422,1.3454240165694633,Skin dermis,ECM Glycoproteins,0.5,1.0,Other
FGG,Skin dermis,Glomerular,-0.3496386581232498,0.9956752122731384,1.3453138703963883,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
VTN,OAF,Skin dermis,1.0243812224473263,-0.3207270795210353,1.3451083019683616,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
IGFBP7,NP,Tubulointerstitial,-0.6204076438810444,0.7246242885115499,1.3450319323925943,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
COL4A1,IAF,Tubulointerstitial,0.4010661418994919,-0.9438564490894064,1.3449225909888982,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
EFEMP1,Tubulointerstitial,Cortex,-1.0344048506756942,0.3096199661824951,1.3440248168581892,Kidney_Tubulointerstitial,ECM Glycoproteins,0.5,1.0,Other
Lum,Ovary,Skeletal_muscle_TA,1.210433982063369,-0.1333557476446514,1.3437897297080204,Ovary,Proteoglycans,0.5,0.0,Other
FGA,OAF,Skin dermis,0.9752142448614164,-0.3674177270575179,1.3426319719189344,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Fn1,Skeletal_muscle_TA,Hippocampus,-1.130212403925135,0.2120854538622872,1.342297857787422,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.0,Other
S100A10,IAF,Cortex,-0.4765010708856287,0.8657952585576612,1.34229632944329,Intervertebral_disc_IAF,Secreted Factors,0.0,1.0,Other
TGFBI,OAF,Cortex,-0.3633227025720275,0.9780033654554422,1.3413260680274697,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,1.0,Other
Lama2,Skeletal_muscle_TA,Hippocampus,-0.8005036158673935,0.5396720231435063,1.3401756390108996,Skeletal_muscle_TA,ECM Glycoproteins,0.0,0.0,Other
COL1A1,Skin dermis,Glomerular,-0.3353316046120196,1.0045046942502915,1.3398362988623111,Skin dermis,Collagens,0.5,0.5,Structural
Col1a1,Lung,Hippocampus,-0.0269701266414517,1.3127716341647395,1.3397417608061912,Lung,Collagens,0.5,0.0,Other
Agrn,Skeletal_muscle_Soleus,Cortex,-1.0721075050628908,0.2676222956208252,1.339729800683716,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,1.0,Other
Ctsh,Skeletal_muscle_TA,Cortex,-0.6852933605459067,0.653796964652941,1.3390903251988477,Skeletal_muscle_TA,ECM Regulators,0.0,1.0,Other
SERPIND1,Glomerular,Tubulointerstitial,0.241145500540041,-1.0948863088126666,1.3360318093527075,Kidney_Glomerular,ECM Regulators,0.5,0.5,Other
EMILIN1,Skin dermis,Glomerular,-0.3660708049046306,0.9698905350030398,1.3359613399076704,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
Fga,Ovary,Skeletal_muscle_EDL,0.8262421360769909,-0.5090416738688589,1.33528380994585,Ovary,ECM Glycoproteins,0.5,0.5,Other
F2,Tubulointerstitial,Cortex,-0.7512171224286393,0.5838310071824762,1.3350481296111154,Kidney_Tubulointerstitial,ECM Regulators,0.5,1.0,Regulatory
VWA1,NP,Glomerular,-0.246199619221431,1.0880152982804114,1.3342149175018425,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
SERPINB1,Glomerular,Tubulointerstitial,0.7761750219277664,-0.5578174682570165,1.3339924901847828,Kidney_Glomerular,ECM Regulators,0.5,0.5,Other
C1QTNF5,IAF,Tubulointerstitial,1.333377491577879,-0.0005972636732458,1.333974755251125,Intervertebral_disc_IAF,ECM-affiliated Proteins,0.0,0.5,Other
IGFBP7,OAF,Glomerular,-0.5017685613485372,0.8310259620218644,1.3327945233704015,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Col6a6,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,0.0486104605684552,-1.2840402638830102,1.3326507244514654,Skeletal_muscle_Gastrocnemius,Collagens,0.5,0.0,Other
COL14A1,OAF,Tubulointerstitial,-0.6743538867980915,0.6561924885470521,1.3305463753451436,Intervertebral_disc_OAF,Collagens,0.0,0.5,Structural
Dcn,Ovary,Skeletal_muscle_Gastrocnemius,0.9701132248454264,-0.3600425157624539,1.3301557406078803,Ovary,Proteoglycans,0.5,0.5,Other
Ctsz,Skeletal_muscle_EDL,Hippocampus,-0.6782823811590399,0.6514072658296206,1.3296896469886605,Skeletal_muscle_EDL,ECM Regulators,0.5,0.0,Other
COL5A2,NP,Tubulointerstitial,-0.7240433090485259,0.6052419662725321,1.329285275321058,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
COL12A1,OAF,Tubulointerstitial,-0.4918865921382926,0.8367086415261706,1.3285952336644633,Intervertebral_disc_OAF,Collagens,0.0,0.5,Structural
S100A8,OAF,Tubulointerstitial,-0.0854573444480114,1.2425790605308265,1.3280364049788378,Intervertebral_disc_OAF,Secreted Factors,0.0,0.5,Other
Fmod,Skeletal_muscle_Soleus,Skeletal_muscle_TA,0.3254699920473745,-1.002040652410167,1.3275106444575415,Skeletal_muscle_Soleus,Proteoglycans,1.0,0.0,Other
SERPING1,NP,Glomerular,-0.1408793595534258,1.1864089013793664,1.327288260932792,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Other
FGG,OAF,Skin dermis,0.9775239574520478,-0.3496386581232498,1.3271626155752976,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Itih1,Ovary,Skeletal_muscle_Gastrocnemius,-0.1562588402948845,1.1688924474307552,1.3251512877256397,Ovary,ECM Regulators,0.5,0.5,Other
VTN,Skin dermis,Tubulointerstitial,-0.3207270795210353,1.0043994281617863,1.3251265076828216,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
COL12A1,OAF,Glomerular,-0.4918865921382926,0.8324942039810048,1.3243807961192975,Intervertebral_disc_OAF,Collagens,0.0,0.5,Structural
Serpinb1a,Ovary,Cortex,-0.0582169756801239,1.2615593753115502,1.319776350991674,Ovary,ECM Regulators,0.5,1.0,Other
CTSC,Glomerular,Tubulointerstitial,-1.1318578641462425,0.1877753376938372,1.3196332018400796,Kidney_Glomerular,ECM Regulators,0.5,0.5,Other
LGALS3,OAF,Cortex,-0.1558862447842584,1.1616075977186584,1.3174938425029168,Intervertebral_disc_OAF,ECM-affiliated Proteins,0.0,1.0,Other
Anxa1,Skeletal_muscle_EDL,Hippocampus,-1.1149947355981924,0.2017948660986057,1.3167896016967982,Skeletal_muscle_EDL,ECM-affiliated Proteins,0.5,0.0,Other
Anxa2,Skeletal_muscle_Gastrocnemius,Cortex,-1.0865403384154777,0.2285201212000103,1.315060459615488,Skeletal_muscle_Gastrocnemius,ECM-affiliated Proteins,0.5,1.0,Other
Tgm2,Skeletal_muscle_Gastrocnemius,Cortex,-0.2300031970942945,1.0844754087474078,1.3144786058417024,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,1.0,Other
AMBP,NP,OAF,1.2390793979189092,-0.0744092914464879,1.3134886893653972,Intervertebral_disc_NP,ECM Regulators,1.0,0.0,Other
Ctsc,Lung,Skeletal_muscle_TA,-0.0420353062280455,1.2708442640092086,1.312879570237254,Lung,ECM Regulators,0.5,0.0,Other
Itih1,Ovary,Skeletal_muscle_Soleus,-0.1562588402948845,1.154756441719448,1.3110152820143326,Ovary,ECM Regulators,0.5,1.0,Other
VWA1,IAF,Glomerular,-0.222362762158943,1.0880152982804114,1.3103780604393545,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Col6a1,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,0.8302392597311994,-0.4779290312514246,1.308168290982624,Skeletal_muscle_Soleus,Collagens,1.0,0.5,Other
Lama2,Lung,Cortex,-0.6132419533086977,0.6925695878718573,1.3058115411805549,Lung,ECM Glycoproteins,0.5,1.0,Other
MMP2,OAF,Skin dermis,0.9313301389813908,-0.3743077632246214,1.3056379022060123,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Dcn,Lung,Ovary,-0.3353680558787675,0.9701132248454264,1.305481280724194,Lung,Proteoglycans,0.5,0.5,Other
COL6A6,Tubulointerstitial,Cortex,-0.7479090856504016,0.5571121836463163,1.3050212692967178,Kidney_Tubulointerstitial,Collagens,0.5,1.0,Other
COL4A2,IAF,Tubulointerstitial,0.3512010202059882,-0.9537832708659748,1.3049842910719631,Intervertebral_disc_IAF,Collagens,0.0,0.5,Structural
ECM1,Glomerular,Tubulointerstitial,-0.7585404703315441,0.5459877031573492,1.3045281734888934,Kidney_Glomerular,ECM Glycoproteins,0.5,0.5,Other
SERPINB1,NP,Cortex,-0.2166861120769139,1.086926497290119,1.3036126093670328,Intervertebral_disc_NP,ECM Regulators,1.0,1.0,Other
Tnxb,Lung,Ovary,-0.0294268084806207,1.2728891259639628,1.3023159344445834,Lung,ECM Glycoproteins,0.5,0.5,Other
IGFBP7,IAF,Tubulointerstitial,-0.577357160433488,0.7246242885115499,1.3019814489450379,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Igfbp5,Skeletal_muscle_Gastrocnemius,Cortex,1.2165378722738107,-0.0843671165069605,1.300904988780771,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,1.0,Other
AGT,IAF,Tubulointerstitial,0.0135175405180935,-1.2867613292729916,1.300278869791085,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
Anxa2,Skeletal_muscle_Soleus,Cortex,-1.0715401101407038,0.2285201212000103,1.3000602313407141,Skeletal_muscle_Soleus,ECM-affiliated Proteins,1.0,1.0,Other
Anxa5,Lung,Ovary,0.0418183365369333,-1.2578118504713311,1.2996301870082645,Lung,ECM-affiliated Proteins,0.5,0.5,Other
Agrn,Skeletal_muscle_Soleus,Hippocampus,-1.0721075050628908,0.2257190303824124,1.2978265354453031,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
F13a1,Lung,Cortex,0.4658600025116314,-0.8312935179461011,1.2971535204577325,Lung,ECM Regulators,0.5,1.0,Other
ANXA11,Tubulointerstitial,Cortex,-1.091991898752765,0.203810162101805,1.29580206085457,Kidney_Tubulointerstitial,ECM-affiliated Proteins,0.5,1.0,Other
Plxdc2,Cortex,Hippocampus,0.1245552719268069,-1.1707351530374634,1.2952904249642703,Brain_Cortex,ECM-affiliated Proteins,1.0,0.0,Other
Papln,Skeletal_muscle_Soleus,Skeletal_muscle_TA,1.1504286822319074,-0.142521065853203,1.2929497480851104,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
Vcan,Lung,Ovary,0.1879051758642205,-1.1029551765489505,1.290860352413171,Lung,Proteoglycans,0.5,0.5,Other
Anxa2,Ovary,Skeletal_muscle_Gastrocnemius,0.2040527157935438,-1.0865403384154777,1.2905930542090216,Ovary,ECM-affiliated Proteins,0.5,0.5,Other
AMBP,NP,Glomerular,1.2390793979189092,-0.0504610425933594,1.2895404405122686,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Other
Htra1,Lung,Ovary,0.5526257254243226,-0.7364771751338134,1.289102900558136,Lung,ECM Regulators,0.5,0.5,Other
SERPINF2,Skin dermis,Cortex,-0.3690226959545697,0.9198920138579884,1.2889147098125582,Skin dermis,ECM Regulators,0.5,1.0,Other
DCN,Skin dermis,Glomerular,-0.3320482119178781,0.9566688662263708,1.288717078144249,Skin dermis,Proteoglycans,0.5,0.5,Structural
CTSB,IAF,Tubulointerstitial,0.5373025168766502,-0.7505388401988383,1.2878413570754885,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Regulatory
S100A9,Skin dermis,Glomerular,-0.3207984106039429,0.965477811052652,1.2862762216565948,Skin dermis,Secreted Factors,0.5,0.5,Other
Lamc1,Ovary,Hippocampus,-0.3364462730314278,0.94936893076647,1.2858152037978978,Ovary,ECM Glycoproteins,0.5,0.0,Other
Gpc1,Skeletal_muscle_TA,Cortex,0.6056901228895779,-0.6794327739871618,1.2851228968767399,Skeletal_muscle_TA,ECM-affiliated Proteins,0.0,1.0,Other
SERPINA1,NP,Tubulointerstitial,0.3351767474630757,-0.9491675981321408,1.2843443455952164,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Regulatory
F13b,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,-1.0222874060139708,0.2614900461148452,1.283777452128816,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.5,Other
EMILIN1,IAF,Glomerular,-0.3133188528578344,0.9698905350030398,1.2832093878608741,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Ctsh,Skeletal_muscle_Gastrocnemius,Cortex,-0.6292657653778861,0.653796964652941,1.283062730030827,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,1.0,Other
SERPINA7,IAF,OAF,0.5975627414224306,-0.6852632703757845,1.282826011798215,Intervertebral_disc_IAF,ECM Regulators,0.0,0.0,Other
Serpina1d,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,-1.139213967009967,0.1410901353951074,1.2803041024050743,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.0,Other
COL1A1,Glomerular,Tubulointerstitial,1.0045046942502915,-0.2749044839994048,1.2794091782496964,Kidney_Glomerular,Collagens,0.5,0.5,Structural
COL28A1,NP,Skin dermis,0.8961650074272642,-0.3831768246699815,1.2793418320972458,Intervertebral_disc_NP,Collagens,1.0,0.5,Other
MFGE8,OAF,Glomerular,-0.4067067318423764,0.8716556159476155,1.278362347789992,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
F2,OAF,Skin dermis,0.8652385582173048,-0.4107919419263541,1.276030500143659,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Tinagl1,Skeletal_muscle_Soleus,Hippocampus,-0.3270078567867498,0.9486766070639688,1.2756844638507188,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
Anxa2,Ovary,Skeletal_muscle_Soleus,0.2040527157935438,-1.0715401101407038,1.2755928259342477,Ovary,ECM-affiliated Proteins,0.5,1.0,Other
Ctsl,Lung,Ovary,-0.00029914859522,1.2751896917183416,1.2754888403135616,Lung,ECM Regulators,0.5,0.5,Other
Anxa5,Ovary,Skeletal_muscle_TA,-1.2578118504713311,0.0167947008950653,1.2746065513663964,Ovary,ECM-affiliated Proteins,0.5,0.0,Other
HPX,Glomerular,Cortex,1.24608738213743,-0.0283054317155657,1.2743928138529959,Kidney_Glomerular,ECM-affiliated Proteins,0.5,1.0,Other
LGALS1,NP,Cortex,-0.6745574260572126,0.5991746810148164,1.2737321070720289,Intervertebral_disc_NP,ECM-affiliated Proteins,1.0,1.0,Other
Col15a1,Ovary,Skeletal_muscle_Soleus,0.3710222586390303,-0.9011674666887252,1.2721897253277554,Ovary,Collagens,0.5,1.0,Other
Serpinc1,Skeletal_muscle_Soleus,Cortex,0.6219872210547294,-0.6484302688726572,1.2704174899273866,Skeletal_muscle_Soleus,ECM Regulators,1.0,1.0,Other
SERPINF2,OAF,Glomerular,0.8389347018849855,-0.4308336639122539,1.2697683657972394,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
LTBP1,Skin dermis,Tubulointerstitial,0.987092429191724,-0.2825993756818494,1.2696918048735735,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
SERPIND1,OAF,Skin dermis,0.896936283700567,-0.3722782758676664,1.2692145595682334,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
ACAN,OAF,Glomerular,-0.5313532101855097,0.736538361953986,1.2678915721394959,Intervertebral_disc_OAF,Proteoglycans,0.0,0.5,Structural
ACAN,NP,Glomerular,-0.5312859741263567,0.736538361953986,1.2678243360803427,Intervertebral_disc_NP,Proteoglycans,1.0,0.5,Structural
MGP,OAF,Glomerular,-0.6454434786397593,0.6186945579559645,1.2641380365957238,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
COL3A1,NP,Glomerular,-0.9102461736651752,0.3517716901780267,1.262017863843202,Intervertebral_disc_NP,Collagens,1.0,0.5,Structural
Fgb,Skeletal_muscle_EDL,Cortex,-0.6215686452884359,0.6403075748993615,1.2618762201877973,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,1.0,Other
TGFBI,IAF,Cortex,-0.2834665608394778,0.9780033654554422,1.26146992629492,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,1.0,Other
ANXA11,Glomerular,Tubulointerstitial,0.1684219953291106,-1.091991898752765,1.2604138940818757,Kidney_Glomerular,ECM-affiliated Proteins,0.5,0.5,Other
Serpinb8,Skeletal_muscle_Soleus,Hippocampus,0.8533025915004774,-0.40677764423395113,1.2600802357344285,Skeletal_muscle_Soleus,ECM Regulators,1.0,0.0,Other
LAMA5,OAF,Cortex,-0.4879947874849012,0.770421896971663,1.2584166844565643,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,1.0,Structural
SERPINH1,OAF,Tubulointerstitial,0.0016857518525855,-1.2561747646828476,1.257860516535433,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
FBN1,NP,Tubulointerstitial,-0.6353630177655927,0.6215531179244773,1.25691613569007,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Structural
CCN5,Skin dermis,Tubulointerstitial,-0.3177717536940458,0.9390946729937788,1.2568664266878247,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
F13a1,Ovary,Skeletal_muscle_EDL,0.5850023223884685,-0.6707773675300378,1.2557796899185063,Ovary,ECM Regulators,0.5,0.5,Other
Lama2,Skeletal_muscle_Soleus,Skeletal_muscle_TA,0.4537701468938966,-0.8005036158673935,1.25427376276129,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
HRNR,NP,IAF,0.69291767697239,-0.5574199381701344,1.2503376151425245,Intervertebral_disc_NP,Secreted Factors,1.0,0.0,Other
LMAN1,OAF,Glomerular,-0.6657123260892428,0.582951123873998,1.2486634499632407,Intervertebral_disc_OAF,ECM-affiliated Proteins,0.0,0.5,Other
S100a9,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,0.7958372852231983,-0.4518312555231665,1.2476685407463648,Skeletal_muscle_Soleus,Secreted Factors,1.0,0.5,Other
Dcn,Ovary,Skeletal_muscle_EDL,0.9701132248454264,-0.2774676132436753,1.2475808380891018,Ovary,Proteoglycans,0.5,0.5,Other
FGB,OAF,Skin dermis,0.9075413993237472,-0.3396592394419053,1.2472006387656525,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
SERPINF1,NP,Glomerular,1.1338878736384987,-0.11205570679535165,1.2459435804338503,Intervertebral_disc_NP,ECM Regulators,1.0,0.5,Regulatory
NID1,IAF,Cortex,-0.1506998107921242,1.0952235343755443,1.2459233451676686,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,1.0,Other
F13a1,Skeletal_muscle_EDL,Hippocampus,-0.6707773675300378,0.5710777461538502,1.241855113683888,Skeletal_muscle_EDL,ECM Regulators,0.5,0.0,Other
MFGE8,Skin dermis,Glomerular,-0.3694709344680652,0.8716556159476155,1.2411265504156808,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
COL5A2,Glomerular,Tubulointerstitial,-0.6357823138042151,0.6052419662725321,1.2410242800767473,Kidney_Glomerular,Collagens,0.5,0.5,Structural
Lum,Skeletal_muscle_TA,Cortex,-0.1333557476446514,1.106482050925804,1.2398377985704554,Skeletal_muscle_TA,Proteoglycans,0.0,1.0,Other
Tgfbi,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,1.0993312544442622,-0.1386340174819555,1.2379652719262177,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.5,Other
FBN1,IAF,Tubulointerstitial,-0.6163313166264431,0.6215531179244773,1.2378844345509203,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Structural
SERPINB1,IAF,Glomerular,-0.4595106073534585,0.7761750219277664,1.235685629281225,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Other
Dpt,Skeletal_muscle_Soleus,Skeletal_muscle_TA,0.4402796122846262,-0.7950656670666336,1.2353452793512598,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.0,Other
Ctsh,Skeletal_muscle_Soleus,Cortex,-0.581294525076857,0.653796964652941,1.235091489729798,Skeletal_muscle_Soleus,ECM Regulators,1.0,1.0,Other
S100A10,Skin dermis,Cortex,-0.3683543695200525,0.8657952585576612,1.2341496280777138,Skin dermis,Secreted Factors,0.5,1.0,Other
MFGE8,NP,Glomerular,-0.3617525031262275,0.8716556159476155,1.233408119073843,Intervertebral_disc_NP,ECM Glycoproteins,1.0,0.5,Other
Postn,Lung,Skeletal_muscle_Gastrocnemius,0.2086415732420161,-1.0245689631363772,1.2332105363783934,Lung,ECM Glycoproteins,0.5,0.5,Other
Itih1,Lung,Skeletal_muscle_Gastrocnemius,-0.0643114162604901,1.1688924474307552,1.2332038636912452,Lung,ECM Regulators,0.5,0.5,Other
LAMA5,NP,Cortex,-0.4627619663867847,0.770421896971663,1.2331838633584478,Intervertebral_disc_NP,ECM Glycoproteins,1.0,1.0,Structural
Fn1,Skeletal_muscle_EDL,Hippocampus,-1.020313467880888,0.2120854538622872,1.2323989217431752,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,0.0,Other
F9,OAF,Skin dermis,-0.212911878623654,1.019216409355092,1.2321282879787459,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Regulatory
Col1a2,Skeletal_muscle_Soleus,Skeletal_muscle_EDL,1.1637489470878175,-0.066815013893139,1.2305639609809564,Skeletal_muscle_Soleus,Collagens,1.0,0.5,Other
Fn1,Skeletal_muscle_TA,Cortex,-1.130212403925135,0.1002033817632902,1.230415785688425,Skeletal_muscle_TA,ECM Glycoproteins,0.0,1.0,Other
Lama5,Skeletal_muscle_Soleus,Skeletal_muscle_Gastrocnemius,-0.3779740990687356,0.8516986567659359,1.2296727558346716,Skeletal_muscle_Soleus,ECM Glycoproteins,1.0,0.5,Other
ECM1,IAF,Glomerular,0.470925487497617,-0.7585404703315441,1.2294659578291611,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,0.5,Other
Cstb,Skeletal_muscle_EDL,Hippocampus,0.9341575222606846,-0.2931516843655621,1.2273092066262468,Skeletal_muscle_EDL,ECM Regulators,0.5,0.0,Other
SERPINA1,IAF,Tubulointerstitial,0.2778215719631797,-0.9491675981321408,1.2269891700953206,Intervertebral_disc_IAF,ECM Regulators,0.0,0.5,Regulatory
IGFBP7,OAF,Tubulointerstitial,-0.5017685613485372,0.7246242885115499,1.2263928498600871,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Other
Col15a1,Ovary,Skeletal_muscle_EDL,0.3710222586390303,-0.8539291519031617,1.224951410542192,Ovary,Collagens,0.5,0.5,Other
Serpinb1a,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_EDL,0.933766970968866,-0.2904850858827423,1.2242520568516082,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,0.5,Other
Nid2,Lung,Cortex,-0.3494483680390455,0.8746925198193186,1.2241408878583642,Lung,ECM Glycoproteins,0.5,1.0,Other
FLG,Glomerular,Cortex,-1.163429422859923,0.0600860462390869,1.2235154690990098,Kidney_Glomerular,Secreted Factors,0.5,1.0,Other
S100a16,Ovary,Hippocampus,1.1409060202065786,-0.0820911272563399,1.2229971474629184,Ovary,Secreted Factors,0.5,0.0,Other
Dpt,Lung,Skeletal_muscle_Gastrocnemius,-0.1663082922396987,1.0561297406153012,1.222438032855,Lung,ECM Glycoproteins,0.5,0.5,Other
Cstb,Skeletal_muscle_Gastrocnemius,Cortex,1.1943178890304509,-0.0253543589346566,1.2196722479651074,Skeletal_muscle_Gastrocnemius,ECM Regulators,0.5,1.0,Other
Itih1,Lung,Skeletal_muscle_Soleus,-0.0643114162604901,1.154756441719448,1.219067857979938,Lung,ECM Regulators,0.5,1.0,Other
COL6A1,Skin dermis,Glomerular,-0.3448960321255178,0.8726354169958608,1.2175314491213785,Skin dermis,Collagens,0.5,0.5,Structural
Lama5,Skeletal_muscle_Gastrocnemius,Skeletal_muscle_TA,0.8516986567659359,-0.3647493576017508,1.2164480143676868,Skeletal_muscle_Gastrocnemius,ECM Glycoproteins,0.5,0.0,Other
Itih5,Lung,Cortex,-0.0564749989812183,1.1591349657632295,1.2156099647444478,Lung,ECM Regulators,0.5,1.0,Other
Tgm2,Lung,Cortex,-0.1301823125645501,1.0844754087474078,1.2146577213119578,Lung,ECM Regulators,0.5,1.0,Other
MFAP5,Skin dermis,Tubulointerstitial,-0.3692782135919226,0.8442088810473645,1.213487094639287,Skin dermis,ECM Glycoproteins,0.5,0.5,Other
COL12A1,Skin dermis,Tubulointerstitial,-0.3751694674697606,0.8367086415261706,1.2118781089959312,Skin dermis,Collagens,0.5,0.5,Structural
FBN1,OAF,Tubulointerstitial,-0.5902032136321382,0.6215531179244773,1.2117563315566156,Intervertebral_disc_OAF,ECM Glycoproteins,0.0,0.5,Structural
Cstb,Lung,Skeletal_muscle_Gastrocnemius,-0.0148952130567495,1.1943178890304509,1.2092131020872003,Lung,ECM Regulators,0.5,0.5,Other
LAMA1,Glomerular,Tubulointerstitial,0.6271707897232356,-0.5816977898263179,1.2088685795495535,Kidney_Glomerular,ECM Glycoproteins,0.5,0.5,Structural
SERPINF2,OAF,Skin dermis,0.8389347018849855,-0.3690226959545697,1.2079573978395552,Intervertebral_disc_OAF,ECM Regulators,0.0,0.5,Other
COL12A1,Skin dermis,Glomerular,-0.3751694674697606,0.8324942039810048,1.2076636714507654,Skin dermis,Collagens,0.5,0.5,Structural
Col3a1,Lung,Hippocampus,-0.3754952309335128,0.8321255015710417,1.2076207325045545,Lung,Collagens,0.5,0.0,Other
SBSPON,Glomerular,Tubulointerstitial,-0.8924319660743558,0.3146047385420381,1.207036704616394,Kidney_Glomerular,ECM Glycoproteins,0.5,0.5,Other
Serpinf1,Lung,Cortex,0.1257337049762613,-1.079902616692646,1.2056363216689072,Lung,ECM Regulators,0.5,1.0,Other
Serpinc1,Skeletal_muscle_EDL,Cortex,0.5563312413611233,-0.6484302688726572,1.2047615102337805,Skeletal_muscle_EDL,ECM Regulators,0.5,1.0,Other
LAMC1,IAF,Cortex,0.3558928312140546,-0.8474638383466704,1.203356669560725,Intervertebral_disc_IAF,ECM Glycoproteins,0.0,1.0,Structural
SERPINA7,NP,OAF,0.5180766298494376,-0.6852632703757845,1.203339900225222,Intervertebral_disc_NP,ECM Regulators,1.0,0.0,Other
Sparc,Skeletal_muscle_EDL,Cortex,-1.200983329981257,0.0022163865645157,1.2031997165457726,Skeletal_muscle_EDL,ECM Glycoproteins,0.5,1.0,Other
